date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2024-07-10,C132,Industrial O-Ring Kit,Seals & Gaskets,Retail,8,47.65,381.20,Credit card
2024-07-15,N109,Turbocharger Assembly,Engine,Retail,1,897.16,897.16,Credit card
2024-07-18,W48,Industrial O-Ring Kit,Seals & Gaskets,Retail,2,45.62,91.24,Credit card
2024-07-21,W47,Gearbox Assembly,Drivetrain,Retail,2,1440.36,2880.72,Credit card
2024-07-22,W49,Timing Chain Tensioner,Engine,Retail,1,93.94,93.94,Credit card
2024-07-31,C131,Industrial O-Ring Kit,Seals & Gaskets,Retail,7,26.31,184.17,Credit card
2024-08-25,C134,Catalytic Converter,Exhaust system,Retail,2,394.73,789.46,Credit card
2024-09-02,C135,Timing Chain Tensioner,Engine,Retail,3,99.85,299.55,Cash
2024-09-14,N111,Timing Chain Tensioner,Engine,Retail,3,111.57,334.71,Credit card
2024-09-22,N110,Catalytic Converter,Exhaust system,Retail,3,520.94,1562.82,Credit card
2024-10-05,C136,Catalytic Converter,Exhaust system,Retail,2,451.82,903.64,Cash
2024-10-05,N112,Catalytic Converter,Exhaust system,Retail,1,516.30,516.30,Credit card
2024-10-17,C139,Turbocharger Assembly,Engine,Retail,2,1078.57,2157.14,Credit card
2024-10-24,N113,Timing Chain Tensioner,Engine,Retail,2,98.68,197.36,Credit card
2024-10-25,C137,Timing Chain Tensioner,Engine,Retail,1,105.75,105.75,Credit card
2024-10-25,C138,Turbocharger Assembly,Engine,Wholesale,4,826.14,3304.56,Transfer
2024-10-28,W50,Catalytic Converter,Exhaust system,Retail,1,400.79,400.79,Credit card
2024-10-30,W51,Timing Chain Tensioner,Engine,Wholesale,3,132.27,396.81,Transfer
2024-11-02,N115,Timing Chain Tensioner,Engine,Retail,3,79.39,238.17,Cash
2024-11-06,N114,Timing Chain Tensioner,Engine,Wholesale,10,150.71,1507.10,Transfer
2024-11-10,C140,Gearbox Assembly,Drivetrain,Wholesale,6,1230.05,7380.30,Transfer
2024-11-12,W52,Catalytic Converter,Exhaust system,Retail,3,379.14,1137.42,Credit card
2024-11-21,C141,Gearbox Assembly,Drivetrain,Retail,2,1495.38,2990.76,Credit card
2024-11-27,N116,Turbocharger Assembly,Engine,Retail,1,949.39,949.39,Credit card
2024-12-10,C144,Catalytic Converter,Exhaust system,Wholesale,8,519.39,4155.12,Transfer
2024-12-13,C146,Hydraulic Pump Seal Kit,Hydraulics,Retail,2,62.01,124.02,Credit card
2024-12-17,C145,Gearbox Assembly,Drivetrain,Wholesale,8,1098.31,8786.48,Transfer
2024-12-18,C143,Catalytic Converter,Exhaust system,Retail,2,448.01,896.02,Credit card
2024-12-21,C142,Catalytic Converter,Exhaust system,Retail,2,356.14,712.28,Credit card
2024-12-27,W54,Hydraulic Pump Seal Kit,Hydraulics,Retail,1,62.69,62.69,Credit card
2024-12-31,W53,Hydraulic Pump Seal Kit,Hydraulics,Retail,2,75.72,151.44,Credit card
