date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2021-09-19,ORD001446,Alternator,Electrical system,Wholesale,35,10731.19,375591.65,Bank Transfer
2021-09-19,ORD000937,Shock Absorber,Suspension & traction,Retail,47,2865.36,134671.92,Bank Transfer
2021-09-19,ORD001563,Starter Motor,Electrical system,Retail,14,7102.13,99429.82,Bank Transfer
2021-09-22,ORD000606,Brake Pads,Braking system,Wholesale,17,1060.25,18024.25,Maya
2021-09-23,ORD000364,Air Filter,Engine system,Retail,14,286.85,4015.9,GCash
2021-09-24,ORD000044,Oil Filter,Engine system,Retail,14,161.67,2263.38,Cash
2021-09-24,ORD000938,Shock Absorber,Suspension & traction,Wholesale,25,3799.72,94993.0,GCash
2021-09-25,ORD001352,Battery,Electrical system,Retail,34,5967.33,202889.22,Cash
2021-09-25,ORD000607,Brake Pads,Braking system,Retail,28,1470.52,41174.56,Cash
2021-09-25,ORD000047,Oil Filter,Engine system,Retail,27,174.45,4710.15,Maya
2021-09-25,ORD001179,Wheel Bearing,Drivetrain,Wholesale,18,2326.84,41883.12,Check
2021-09-26,ORD000605,Brake Pads,Braking system,Wholesale,36,1491.54,53695.44,Cash
2021-09-26,ORD000048,Oil Filter,Engine system,Wholesale,38,147.79,5616.02,Maya
2021-09-26,ORD001564,Starter Motor,Electrical system,Retail,27,7517.83,202981.41,Cash
2021-09-29,ORD000365,Air Filter,Engine system,Wholesale,17,345.91,5880.47,Check
2021-09-30,ORD000363,Air Filter,Engine system,Wholesale,28,260.02,7280.56,GCash
2021-10-01,ORD001354,Battery,Electrical system,Retail,0,5256.55,0.0,Maya
2021-10-01,ORD001679,Catalytic Converter,Exhaust system,Wholesale,0,23940.53,0.0,Cash
2021-10-01,ORD001836,ECU Module,Electrical system,Retail,21,20222.18,424665.78,Cash
2021-10-03,ORD000614,Brake Pads,Braking system,Wholesale,22,1558.33,34283.26,Bank Transfer
2021-10-04,ORD000612,Brake Pads,Braking system,Retail,34,1566.54,53262.36,GCash
2021-10-04,ORD000053,Oil Filter,Engine system,Wholesale,11,151.6,1667.6,Cash
2021-10-05,ORD001829,ECU Module,Electrical system,Wholesale,40,23679.68,947187.2,Maya
2021-10-05,ORD001832,ECU Module,Electrical system,Wholesale,22,26037.2,572818.4,Maya
2021-10-06,ORD001566,Starter Motor,Electrical system,Retail,29,8206.43,237986.47,Cash
2021-10-06,ORD001180,Wheel Bearing,Drivetrain,Retail,27,1909.8,51564.6,Check
2021-10-08,ORD001837,ECU Module,Electrical system,Wholesale,42,16029.49,673238.58,Check
2021-10-09,ORD001834,ECU Module,Electrical system,Wholesale,22,16529.4,363646.8,Bank Transfer
2021-10-10,ORD001448,Alternator,Electrical system,Retail,33,10674.57,352260.81,Check
2021-10-10,ORD001450,Alternator,Electrical system,Retail,15,6833.61,102504.15,GCash
2021-10-12,ORD000368,Air Filter,Engine system,Wholesale,34,359.18,12212.12,Maya
2021-10-12,ORD001831,ECU Module,Electrical system,Retail,35,24373.56,853074.6,GCash
2021-10-13,ORD000611,Brake Pads,Braking system,Retail,25,1240.05,31001.25,Cash
2021-10-13,ORD000940,Shock Absorber,Suspension & traction,Wholesale,32,2457.84,78650.88,Check
2021-10-14,ORD001182,Wheel Bearing,Drivetrain,Retail,27,1916.12,51735.24,Cash
2021-10-16,ORD000366,Air Filter,Engine system,Wholesale,37,323.09,11954.33,Maya
2021-10-16,ORD000939,Shock Absorber,Suspension & traction,Retail,6,3043.46,18260.76,Cash
2021-10-18,ORD000054,Oil Filter,Engine system,Wholesale,1,170.46,170.46,Check
2021-10-18,ORD000943,Shock Absorber,Suspension & traction,Wholesale,25,3330.5,83262.5,GCash
2021-10-19,ORD000367,Air Filter,Engine system,Wholesale,10,251.72,2517.2,Maya
2021-10-19,ORD001835,ECU Module,Electrical system,Retail,50,22317.23,1115861.5,Cash
2021-10-20,ORD001449,Alternator,Electrical system,Wholesale,22,12271.3,269968.6,Check
2021-10-20,ORD001833,ECU Module,Electrical system,Retail,30,23630.5,708915.0,Bank Transfer
2021-10-20,ORD000049,Oil Filter,Engine system,Wholesale,21,164.59,3456.39,Maya
2021-10-23,ORD000615,Brake Pads,Braking system,Retail,12,1179.19,14150.28,Bank Transfer
2021-10-23,ORD001830,ECU Module,Electrical system,Retail,38,27339.65,1038906.7,Cash
2021-10-23,ORD000050,Oil Filter,Engine system,Wholesale,49,225.3,11039.7,Bank Transfer
2021-10-24,ORD001838,ECU Module,Electrical system,Wholesale,38,26053.44,990030.72,GCash
2021-10-24,ORD001840,ECU Module,Electrical system,Wholesale,20,16358.63,327172.6,Cash
2021-10-24,ORD000051,Oil Filter,Engine system,Retail,51,189.96,9687.96,Maya
2021-10-24,ORD000052,Oil Filter,Engine system,Wholesale,26,250.19,6504.94,Maya
2021-10-24,ORD000941,Shock Absorber,Suspension & traction,Retail,23,3977.82,91489.86,Bank Transfer
2021-10-25,ORD000610,Brake Pads,Braking system,Retail,25,1131.94,28298.5,Bank Transfer
2021-10-25,ORD001828,ECU Module,Electrical system,Retail,34,15291.27,519903.18,Bank Transfer
2021-10-25,ORD000942,Shock Absorber,Suspension & traction,Wholesale,41,3037.35,124531.35,Cash
2021-10-28,ORD000613,Brake Pads,Braking system,Wholesale,26,1023.62,26614.12,Maya
2021-10-28,ORD001839,ECU Module,Electrical system,Retail,22,19842.22,436528.84,Bank Transfer
2021-10-30,ORD001841,ECU Module,Electrical system,Wholesale,23,20698.15,476057.45,Maya
2021-10-30,ORD001565,Starter Motor,Electrical system,Wholesale,18,6549.68,117894.24,Bank Transfer
2021-10-31,ORD001181,Wheel Bearing,Drivetrain,Retail,24,2013.12,48314.88,Cash
2021-11-01,ORD000369,Air Filter,Engine system,Retail,20,263.28,5265.6,Bank Transfer
2021-11-01,ORD001451,Alternator,Electrical system,Wholesale,0,12052.61,0.0,Check
2021-11-01,ORD001842,ECU Module,Electrical system,Retail,27,16974.48,458310.96,Cash
2021-11-02,ORD000619,Brake Pads,Braking system,Wholesale,22,1264.49,27818.78,Maya
2021-11-02,ORD000946,Shock Absorber,Suspension & traction,Wholesale,21,3189.39,66977.19,Cash
2021-11-04,ORD001356,Battery,Electrical system,Wholesale,14,4643.65,65011.1,Bank Transfer
2021-11-04,ORD001680,Catalytic Converter,Exhaust system,Retail,18,12059.7,217074.6,GCash
2021-11-04,ORD001848,ECU Module,Electrical system,Retail,32,23096.71,739094.72,GCash
2021-11-04,ORD001857,ECU Module,Electrical system,Wholesale,14,19168.89,268364.46,Cash
2021-11-06,ORD001355,Battery,Electrical system,Retail,50,6041.51,302075.5,Check
2021-11-06,ORD000059,Oil Filter,Engine system,Wholesale,39,140.66,5485.74,Maya
2021-11-07,ORD001850,ECU Module,Electrical system,Wholesale,31,24045.32,745404.92,Maya
2021-11-07,ORD001856,ECU Module,Electrical system,Retail,26,15501.92,403049.92,Maya
2021-11-07,ORD000055,Oil Filter,Engine system,Wholesale,44,200.51,8822.44,Check
2021-11-07,ORD000948,Shock Absorber,Suspension & traction,Retail,28,2581.84,72291.52,Check
2021-11-08,ORD000370,Air Filter,Engine system,Wholesale,27,328.22,8861.94,GCash
2021-11-09,ORD001184,Wheel Bearing,Drivetrain,Wholesale,24,2705.95,64942.8,GCash
2021-11-10,ORD000371,Air Filter,Engine system,Wholesale,36,263.04,9469.44,Check
2021-11-10,ORD001852,ECU Module,Electrical system,Retail,10,15730.13,157301.3,Cash
2021-11-10,ORD000056,Oil Filter,Engine system,Retail,21,157.6,3309.6,Maya
2021-11-11,ORD001851,ECU Module,Electrical system,Wholesale,28,16912.55,473551.4,Maya
2021-11-11,ORD000058,Oil Filter,Engine system,Wholesale,32,157.62,5043.84,Bank Transfer
2021-11-12,ORD001858,ECU Module,Electrical system,Retail,28,26286.41,736019.48,Maya
2021-11-12,ORD000950,Shock Absorber,Suspension & traction,Wholesale,31,2607.04,80818.24,Maya
2021-11-13,ORD000621,Brake Pads,Braking system,Wholesale,21,1014.54,21305.34,Check
2021-11-13,ORD001845,ECU Module,Electrical system,Retail,50,26690.15,1334507.5,Cash
2021-11-13,ORD000949,Shock Absorber,Suspension & traction,Retail,52,3401.14,176859.28,Bank Transfer
2021-11-13,ORD000952,Shock Absorber,Suspension & traction,Retail,17,3687.71,62691.07,Check
2021-11-14,ORD000060,Oil Filter,Engine system,Wholesale,11,187.56,2063.16,Bank Transfer
2021-11-15,ORD000944,Shock Absorber,Suspension & traction,Retail,22,3921.16,86265.52,Bank Transfer
2021-11-16,ORD001844,ECU Module,Electrical system,Retail,46,16280.52,748903.92,GCash
2021-11-16,ORD000057,Oil Filter,Engine system,Retail,14,225.59,3158.26,Maya
2021-11-18,ORD000620,Brake Pads,Braking system,Wholesale,32,1247.33,39914.56,Check
2021-11-18,ORD001843,ECU Module,Electrical system,Retail,53,22820.72,1209498.16,Bank Transfer
2021-11-18,ORD001849,ECU Module,Electrical system,Retail,39,25597.64,998307.96,Cash
2021-11-18,ORD001185,Wheel Bearing,Drivetrain,Retail,46,2446.91,112557.86,GCash
2021-11-19,ORD000953,Shock Absorber,Suspension & traction,Wholesale,43,2892.94,124396.42,Cash
2021-11-20,ORD001846,ECU Module,Electrical system,Retail,30,22633.11,678993.3,GCash
2021-11-20,ORD000945,Shock Absorber,Suspension & traction,Retail,18,2586.75,46561.5,Check
2021-11-21,ORD000618,Brake Pads,Braking system,Retail,10,1018.99,10189.9,Cash
2021-11-22,ORD000616,Brake Pads,Braking system,Wholesale,23,1191.76,27410.48,Bank Transfer
2021-11-22,ORD000951,Shock Absorber,Suspension & traction,Retail,27,3659.73,98812.71,Check
2021-11-23,ORD001567,Starter Motor,Electrical system,Retail,10,10905.85,109058.5,GCash
2021-11-23,ORD001183,Wheel Bearing,Drivetrain,Wholesale,30,1865.6,55968.0,Check
2021-11-25,ORD001847,ECU Module,Electrical system,Wholesale,30,23240.8,697224.0,Maya
2021-11-25,ORD001854,ECU Module,Electrical system,Wholesale,28,19229.61,538429.08,Check
2021-11-26,ORD001853,ECU Module,Electrical system,Retail,20,25419.71,508394.2,Check
2021-11-26,ORD001568,Starter Motor,Electrical system,Wholesale,30,9951.85,298555.5,Check
2021-11-28,ORD000617,Brake Pads,Braking system,Wholesale,32,1216.57,38930.24,Cash
2021-11-28,ORD001855,ECU Module,Electrical system,Wholesale,35,23146.89,810141.15,GCash
2021-11-28,ORD000947,Shock Absorber,Suspension & traction,Wholesale,43,4030.81,173324.83,Bank Transfer
2021-12-01,ORD001357,Battery,Electrical system,Wholesale,0,6628.71,0.0,GCash
2021-12-01,ORD001681,Catalytic Converter,Exhaust system,Wholesale,0,23302.56,0.0,Maya
2021-12-01,ORD001859,ECU Module,Electrical system,Wholesale,0,15528.02,0.0,Check
2021-12-01,ORD001569,Starter Motor,Electrical system,Wholesale,0,6381.79,0.0,Maya
2021-12-02,ORD000625,Brake Pads,Braking system,Retail,25,1567.54,39188.5,Bank Transfer
2021-12-03,ORD000065,Oil Filter,Engine system,Retail,17,184.29,3132.93,Bank Transfer
2021-12-04,ORD000062,Oil Filter,Engine system,Wholesale,23,181.18,4167.14,Bank Transfer
2021-12-04,ORD000064,Oil Filter,Engine system,Retail,25,223.88,5597.0,Bank Transfer
2021-12-06,ORD000958,Shock Absorber,Suspension & traction,Retail,26,4071.15,105849.9,GCash
2021-12-07,ORD001454,Alternator,Electrical system,Retail,28,7223.44,202256.32,GCash
2021-12-07,ORD000061,Oil Filter,Engine system,Retail,36,174.53,6283.08,GCash
2021-12-08,ORD000956,Shock Absorber,Suspension & traction,Wholesale,27,4167.26,112516.02,Maya
2021-12-10,ORD001186,Wheel Bearing,Drivetrain,Retail,22,2293.29,50452.38,Cash
2021-12-11,ORD000955,Shock Absorber,Suspension & traction,Wholesale,17,2439.88,41477.96,GCash
2021-12-12,ORD000626,Brake Pads,Braking system,Wholesale,35,1256.17,43965.95,GCash
2021-12-15,ORD000624,Brake Pads,Braking system,Wholesale,22,1333.12,29328.64,Check
2021-12-15,ORD000954,Shock Absorber,Suspension & traction,Wholesale,27,4023.49,108634.23,Check
2021-12-15,ORD000957,Shock Absorber,Suspension & traction,Wholesale,23,3292.25,75721.75,Maya
2021-12-17,ORD000623,Brake Pads,Braking system,Retail,21,1432.71,30086.91,Cash
2021-12-18,ORD000374,Air Filter,Engine system,Wholesale,15,338.27,5074.05,Check
2021-12-18,ORD000622,Brake Pads,Braking system,Wholesale,32,1546.4,49484.8,Maya
2021-12-20,ORD001187,Wheel Bearing,Drivetrain,Retail,31,1744.0,54064.0,Cash
2021-12-24,ORD000372,Air Filter,Engine system,Retail,28,258.29,7232.12,Maya
2021-12-24,ORD000373,Air Filter,Engine system,Wholesale,39,283.93,11073.27,Check
2021-12-24,ORD001452,Alternator,Electrical system,Wholesale,24,8246.77,197922.48,Cash
2021-12-25,ORD000063,Oil Filter,Engine system,Retail,23,195.2,4489.6,Check
2021-12-31,ORD001453,Alternator,Electrical system,Wholesale,25,10054.34,251358.5,Maya
2022-01-01,ORD001682,Catalytic Converter,Exhaust system,Wholesale,0,22033.55,0.0,Bank Transfer
2022-01-01,ORD000961,Shock Absorber,Suspension & traction,Retail,23,2810.59,64643.57,GCash
2022-01-01,ORD000962,Shock Absorber,Suspension & traction,Wholesale,25,2477.0,61925.0,Bank Transfer
2022-01-03,ORD001359,Battery,Electrical system,Wholesale,28,7041.65,197166.2,GCash
2022-01-03,ORD001868,ECU Module,Electrical system,Wholesale,13,18007.7,234100.1,Maya
2022-01-04,ORD001189,Wheel Bearing,Drivetrain,Wholesale,22,2405.18,52913.96,GCash
2022-01-05,ORD001865,ECU Module,Electrical system,Retail,42,16374.92,687746.64,Check
2022-01-05,ORD001570,Starter Motor,Electrical system,Wholesale,38,10352.97,393412.86,Cash
2022-01-06,ORD000627,Brake Pads,Braking system,Retail,12,1561.97,18743.64,Cash
2022-01-06,ORD001862,ECU Module,Electrical system,Retail,34,16230.76,551845.84,Cash
2022-01-07,ORD001866,ECU Module,Electrical system,Wholesale,18,18101.68,325830.24,Check
2022-01-09,ORD001455,Alternator,Electrical system,Retail,25,8956.56,223914.0,Bank Transfer
2022-01-09,ORD001869,ECU Module,Electrical system,Wholesale,43,24419.14,1050023.02,Bank Transfer
2022-01-09,ORD001871,ECU Module,Electrical system,Retail,28,24260.1,679282.8,Bank Transfer
2022-01-10,ORD001870,ECU Module,Electrical system,Wholesale,29,23108.42,670144.18,Cash
2022-01-10,ORD000960,Shock Absorber,Suspension & traction,Retail,24,3314.53,79548.72,Cash
2022-01-11,ORD001867,ECU Module,Electrical system,Wholesale,21,19176.23,402700.83,Maya
2022-01-11,ORD000066,Oil Filter,Engine system,Wholesale,36,176.61,6357.96,Check
2022-01-12,ORD000631,Brake Pads,Braking system,Retail,48,1168.84,56104.32,Maya
2022-01-13,ORD001358,Battery,Electrical system,Wholesale,26,4926.3,128083.8,GCash
2022-01-13,ORD000067,Oil Filter,Engine system,Wholesale,33,169.7,5600.1,Check
2022-01-13,ORD000071,Oil Filter,Engine system,Retail,27,210.05,5671.35,Maya
2022-01-13,ORD000959,Shock Absorber,Suspension & traction,Retail,29,3879.65,112509.85,Bank Transfer
2022-01-14,ORD000376,Air Filter,Engine system,Retail,23,292.47,6726.81,Cash
2022-01-15,ORD001861,ECU Module,Electrical system,Retail,41,16137.43,661634.63,Bank Transfer
2022-01-15,ORD001874,ECU Module,Electrical system,Retail,31,15454.17,479079.27,GCash
2022-01-16,ORD000379,Air Filter,Engine system,Retail,17,326.83,5556.11,GCash
2022-01-16,ORD001456,Alternator,Electrical system,Retail,37,11471.31,424438.47,Maya
2022-01-18,ORD001873,ECU Module,Electrical system,Wholesale,8,23256.05,186048.4,GCash
2022-01-18,ORD000072,Oil Filter,Engine system,Retail,44,257.3,11321.2,Maya
2022-01-18,ORD001571,Starter Motor,Electrical system,Retail,14,8973.79,125633.06,Maya
2022-01-19,ORD000378,Air Filter,Engine system,Wholesale,28,329.75,9233.0,Maya
2022-01-19,ORD000068,Oil Filter,Engine system,Wholesale,21,167.81,3524.01,Check
2022-01-22,ORD000377,Air Filter,Engine system,Wholesale,23,260.15,5983.45,Bank Transfer
2022-01-22,ORD001860,ECU Module,Electrical system,Retail,42,15270.59,641364.78,Maya
2022-01-22,ORD000070,Oil Filter,Engine system,Wholesale,15,214.28,3214.2,Check
2022-01-23,ORD000630,Brake Pads,Braking system,Wholesale,20,982.9,19658.0,GCash
2022-01-25,ORD000375,Air Filter,Engine system,Wholesale,13,286.6,3725.8,GCash
2022-01-25,ORD001360,Battery,Electrical system,Wholesale,17,6015.65,102266.05,Check
2022-01-25,ORD000069,Oil Filter,Engine system,Retail,15,240.2,3603.0,Maya
2022-01-27,ORD001863,ECU Module,Electrical system,Wholesale,56,18019.66,1009100.96,GCash
2022-01-27,ORD000963,Shock Absorber,Suspension & traction,Wholesale,22,3096.84,68130.48,Cash
2022-01-28,ORD000629,Brake Pads,Braking system,Wholesale,20,1002.15,20043.0,Check
2022-01-30,ORD000628,Brake Pads,Braking system,Wholesale,14,1367.79,19149.06,GCash
2022-01-30,ORD001188,Wheel Bearing,Drivetrain,Retail,43,2235.49,96126.07,Check
2022-01-31,ORD001864,ECU Module,Electrical system,Retail,37,20230.0,748510.0,Check
2022-01-31,ORD001872,ECU Module,Electrical system,Wholesale,41,18441.19,756088.79,Cash
2022-02-01,ORD000382,Air Filter,Engine system,Wholesale,19,345.39,6562.41,GCash
2022-02-01,ORD001457,Alternator,Electrical system,Retail,0,10638.21,0.0,Check
2022-02-01,ORD001361,Battery,Electrical system,Wholesale,0,4628.94,0.0,Maya
2022-02-01,ORD000636,Brake Pads,Braking system,Retail,27,1334.35,36027.45,GCash
2022-02-02,ORD001882,ECU Module,Electrical system,Wholesale,22,18658.95,410496.9,GCash
2022-02-02,ORD000076,Oil Filter,Engine system,Wholesale,11,188.68,2075.48,Check
2022-02-02,ORD001190,Wheel Bearing,Drivetrain,Retail,31,2733.16,84727.96,Maya
2022-02-03,ORD000381,Air Filter,Engine system,Retail,39,319.55,12462.45,Cash
2022-02-04,ORD000634,Brake Pads,Braking system,Wholesale,23,1417.7,32607.1,Bank Transfer
2022-02-04,ORD001684,Catalytic Converter,Exhaust system,Wholesale,9,12802.84,115225.56,GCash
2022-02-04,ORD001573,Starter Motor,Electrical system,Wholesale,27,6801.68,183645.36,Check
2022-02-05,ORD000633,Brake Pads,Braking system,Wholesale,36,1285.83,46289.88,GCash
2022-02-05,ORD000077,Oil Filter,Engine system,Wholesale,1,213.6,213.6,Cash
2022-02-06,ORD001685,Catalytic Converter,Exhaust system,Wholesale,49,18253.02,894397.98,Bank Transfer
2022-02-07,ORD001876,ECU Module,Electrical system,Retail,36,15636.02,562896.72,Maya
2022-02-07,ORD001191,Wheel Bearing,Drivetrain,Retail,25,1630.67,40766.75,Check
2022-02-08,ORD001875,ECU Module,Electrical system,Retail,8,21372.79,170982.32,Bank Transfer
2022-02-08,ORD000964,Shock Absorber,Suspension & traction,Wholesale,21,2485.01,52185.21,GCash
2022-02-12,ORD001688,Catalytic Converter,Exhaust system,Retail,27,17223.44,465032.88,Bank Transfer
2022-02-12,ORD001194,Wheel Bearing,Drivetrain,Wholesale,20,2737.71,54754.2,GCash
2022-02-13,ORD001193,Wheel Bearing,Drivetrain,Retail,29,2182.38,63289.02,Cash
2022-02-15,ORD001686,Catalytic Converter,Exhaust system,Wholesale,26,12817.36,333251.36,Maya
2022-02-15,ORD001880,ECU Module,Electrical system,Retail,31,23917.41,741439.71,Cash
2022-02-16,ORD001881,ECU Module,Electrical system,Wholesale,61,16910.02,1031511.22,Check
2022-02-17,ORD000965,Shock Absorber,Suspension & traction,Wholesale,41,3172.49,130072.09,Check
2022-02-18,ORD000074,Oil Filter,Engine system,Retail,27,170.38,4600.26,Maya
2022-02-19,ORD001195,Wheel Bearing,Drivetrain,Wholesale,39,1777.68,69329.52,GCash
2022-02-21,ORD000073,Oil Filter,Engine system,Retail,37,258.25,9555.25,Cash
2022-02-21,ORD001192,Wheel Bearing,Drivetrain,Retail,22,1717.81,37791.82,Check
2022-02-22,ORD000380,Air Filter,Engine system,Retail,22,347.05,7635.1,Cash
2022-02-22,ORD001689,Catalytic Converter,Exhaust system,Wholesale,24,23911.91,573885.84,Cash
2022-02-22,ORD001879,ECU Module,Electrical system,Retail,26,18765.12,487893.12,Bank Transfer
2022-02-23,ORD000632,Brake Pads,Braking system,Retail,19,1372.04,26068.76,GCash
2022-02-23,ORD000075,Oil Filter,Engine system,Wholesale,60,165.7,9942.0,Cash
2022-02-24,ORD001687,Catalytic Converter,Exhaust system,Wholesale,45,19421.21,873954.45,Check
2022-02-25,ORD001572,Starter Motor,Electrical system,Retail,27,7674.11,207200.97,Cash
2022-02-26,ORD000635,Brake Pads,Braking system,Retail,18,1176.12,21170.16,Check
2022-02-26,ORD001877,ECU Module,Electrical system,Wholesale,34,26026.98,884917.32,Cash
2022-02-27,ORD000637,Brake Pads,Braking system,Retail,23,1464.24,33677.52,Cash
2022-02-28,ORD001683,Catalytic Converter,Exhaust system,Retail,12,21385.72,256628.64,Maya
2022-02-28,ORD001690,Catalytic Converter,Exhaust system,Wholesale,29,17740.11,514463.19,Bank Transfer
2022-02-28,ORD001878,ECU Module,Electrical system,Retail,32,18750.05,600001.6,GCash
2022-02-28,ORD001883,ECU Module,Electrical system,Retail,27,17788.68,480294.36,GCash
2022-02-28,ORD001884,ECU Module,Electrical system,Wholesale,18,14996.83,269942.94,GCash
2022-02-28,ORD001885,ECU Module,Electrical system,Wholesale,20,17172.86,343457.2,Maya
2022-03-01,ORD001362,Battery,Electrical system,Wholesale,0,6481.19,0.0,Cash
2022-03-01,ORD001691,Catalytic Converter,Exhaust system,Retail,0,16062.36,0.0,Cash
2022-03-01,ORD001886,ECU Module,Electrical system,Retail,0,17945.4,0.0,Maya
2022-03-01,ORD000081,Oil Filter,Engine system,Retail,29,185.01,5365.29,Cash
2022-03-03,ORD000974,Shock Absorber,Suspension & traction,Wholesale,50,2823.78,141189.0,Cash
2022-03-03,ORD000976,Shock Absorber,Suspension & traction,Wholesale,38,3403.61,129337.18,Bank Transfer
2022-03-04,ORD000640,Brake Pads,Braking system,Wholesale,50,1103.25,55162.5,GCash
2022-03-04,ORD001200,Wheel Bearing,Drivetrain,Wholesale,14,2710.96,37953.44,Bank Transfer
2022-03-05,ORD000970,Shock Absorber,Suspension & traction,Retail,38,3283.34,124766.92,Check
2022-03-07,ORD001458,Alternator,Electrical system,Wholesale,22,10317.2,226978.4,Bank Transfer
2022-03-07,ORD000971,Shock Absorber,Suspension & traction,Retail,26,3681.21,95711.46,Cash
2022-03-07,ORD000977,Shock Absorber,Suspension & traction,Wholesale,24,3914.96,93959.04,Bank Transfer
2022-03-07,ORD001202,Wheel Bearing,Drivetrain,Retail,36,2257.12,81256.32,Bank Transfer
2022-03-08,ORD001574,Starter Motor,Electrical system,Retail,18,10268.3,184829.4,Cash
2022-03-10,ORD000980,Shock Absorber,Suspension & traction,Wholesale,1,3090.73,3090.73,Bank Transfer
2022-03-11,ORD000972,Shock Absorber,Suspension & traction,Retail,32,2669.18,85413.76,Cash
2022-03-13,ORD000967,Shock Absorber,Suspension & traction,Retail,47,3526.96,165767.12,Check
2022-03-13,ORD001201,Wheel Bearing,Drivetrain,Wholesale,36,1924.23,69272.28,GCash
2022-03-13,ORD001203,Wheel Bearing,Drivetrain,Retail,4,2591.93,10367.72,Check
2022-03-14,ORD000083,Oil Filter,Engine system,Wholesale,18,252.1,4537.8,GCash
2022-03-14,ORD001196,Wheel Bearing,Drivetrain,Retail,29,2549.53,73936.37,GCash
2022-03-15,ORD000975,Shock Absorber,Suspension & traction,Wholesale,50,3266.36,163318.0,Bank Transfer
2022-03-15,ORD001575,Starter Motor,Electrical system,Retail,29,11129.75,322762.75,Cash
2022-03-16,ORD000082,Oil Filter,Engine system,Retail,17,175.45,2982.65,GCash
2022-03-17,ORD000383,Air Filter,Engine system,Wholesale,11,336.29,3699.19,Check
2022-03-17,ORD000638,Brake Pads,Braking system,Retail,8,1007.14,8057.12,Check
2022-03-17,ORD001198,Wheel Bearing,Drivetrain,Wholesale,30,1656.27,49688.1,Bank Transfer
2022-03-18,ORD001459,Alternator,Electrical system,Wholesale,40,11156.3,446252.0,Cash
2022-03-18,ORD000979,Shock Absorber,Suspension & traction,Retail,12,2569.01,30828.12,Maya
2022-03-18,ORD001197,Wheel Bearing,Drivetrain,Retail,43,1625.75,69907.25,Cash
2022-03-19,ORD000384,Air Filter,Engine system,Retail,40,318.08,12723.2,Cash
2022-03-20,ORD000080,Oil Filter,Engine system,Retail,32,197.48,6319.36,Bank Transfer
2022-03-21,ORD000966,Shock Absorber,Suspension & traction,Retail,44,3589.45,157935.8,Check
2022-03-21,ORD000973,Shock Absorber,Suspension & traction,Wholesale,9,2886.0,25974.0,Maya
2022-03-22,ORD000387,Air Filter,Engine system,Wholesale,37,281.43,10412.91,Maya
2022-03-22,ORD001460,Alternator,Electrical system,Retail,20,7874.39,157487.8,Bank Transfer
2022-03-22,ORD000639,Brake Pads,Braking system,Wholesale,41,1287.16,52773.56,Maya
2022-03-23,ORD000968,Shock Absorber,Suspension & traction,Wholesale,19,3416.78,64918.82,GCash
2022-03-24,ORD000386,Air Filter,Engine system,Wholesale,14,321.97,4507.58,Bank Transfer
2022-03-25,ORD000385,Air Filter,Engine system,Retail,14,282.65,3957.1,GCash
2022-03-25,ORD000969,Shock Absorber,Suspension & traction,Wholesale,36,2529.26,91053.36,Bank Transfer
2022-03-26,ORD000078,Oil Filter,Engine system,Retail,49,180.66,8852.34,Check
2022-03-29,ORD000981,Shock Absorber,Suspension & traction,Retail,21,2526.82,53063.22,GCash
2022-03-30,ORD000079,Oil Filter,Engine system,Retail,13,146.5,1904.5,Cash
2022-03-30,ORD000978,Shock Absorber,Suspension & traction,Wholesale,39,4107.53,160193.67,Check
2022-03-31,ORD001199,Wheel Bearing,Drivetrain,Wholesale,35,2187.18,76551.3,Check
2022-04-01,ORD001364,Battery,Electrical system,Retail,29,6610.26,191697.54,Cash
2022-04-01,ORD001692,Catalytic Converter,Exhaust system,Retail,0,18940.19,0.0,Cash
2022-04-01,ORD001887,ECU Module,Electrical system,Retail,0,25594.68,0.0,Check
2022-04-01,ORD000982,Shock Absorber,Suspension & traction,Wholesale,45,2972.39,133757.55,Cash
2022-04-01,ORD001576,Starter Motor,Electrical system,Retail,0,9683.27,0.0,Bank Transfer
2022-04-02,ORD000087,Oil Filter,Engine system,Wholesale,27,148.78,4017.06,GCash
2022-04-03,ORD001462,Alternator,Electrical system,Retail,30,9182.31,275469.3,Check
2022-04-03,ORD001204,Wheel Bearing,Drivetrain,Wholesale,26,2502.33,65060.58,Check
2022-04-04,ORD000644,Brake Pads,Braking system,Wholesale,31,1238.14,38382.34,Maya
2022-04-05,ORD000646,Brake Pads,Braking system,Retail,28,1020.61,28577.08,Check
2022-04-05,ORD000088,Oil Filter,Engine system,Retail,12,204.28,2451.36,Maya
2022-04-07,ORD000086,Oil Filter,Engine system,Wholesale,22,195.17,4293.74,Maya
2022-04-09,ORD000389,Air Filter,Engine system,Wholesale,16,304.81,4876.96,GCash
2022-04-09,ORD001461,Alternator,Electrical system,Wholesale,32,11672.46,373518.72,Check
2022-04-09,ORD000642,Brake Pads,Braking system,Retail,25,1357.02,33925.5,Bank Transfer
2022-04-10,ORD000641,Brake Pads,Braking system,Retail,39,1341.22,52307.58,Bank Transfer
2022-04-11,ORD000089,Oil Filter,Engine system,Wholesale,34,183.21,6229.14,Cash
2022-04-13,ORD000983,Shock Absorber,Suspension & traction,Retail,23,4005.81,92133.63,GCash
2022-04-16,ORD000085,Oil Filter,Engine system,Wholesale,7,232.45,1627.15,Bank Transfer
