date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2020-03-17,ORD000303,Brake Fluid,Braking system,Wholesale,33,8.59,283.47,Credit card
2020-04-21,ORD000304,Brake Fluid,Braking system,Wholesale,29,9.55,276.95,Cash
2020-05-17,ORD000305,Brake Fluid,Braking system,Wholesale,26,11.8,306.8,Cash
2020-06-21,ORD000306,Brake Fluid,Braking system,Wholesale,18,8.34,150.12,Credit card
2020-07-12,ORD000307,Brake Fluid,Braking system,Wholesale,42,11.14,467.88,Cash
2020-08-08,ORD000308,Brake Fluid,Braking system,Retail,46,11.49,528.54,Credit card
2020-09-17,ORD000309,Brake Fluid,Braking system,Retail,41,8.11,332.51,Check
2020-10-17,ORD000310,Brake Fluid,Braking system,Wholesale,35,13.39,468.65,Cash
2020-11-28,ORD000311,Brake Fluid,Braking system,Wholesale,33,13.71,452.43,Check
2020-12-01,ORD000312,Brake Fluid,Braking system,Retail,39,12.13,473.07,Cash
2021-01-27,ORD000313,Brake Fluid,Braking system,Wholesale,30,9.39,281.7,Cash
2021-02-18,ORD000314,Brake Fluid,Braking system,Wholesale,25,8.31,207.75,Check
2021-03-13,ORD000315,Brake Fluid,Braking system,Wholesale,26,8.87,230.62,Credit card
2021-04-10,ORD000316,Brake Fluid,Braking system,Wholesale,31,14.59,452.29,Cash
2021-05-23,ORD000317,Brake Fluid,Braking system,Wholesale,30,10.88,326.4,Check
2021-06-23,ORD000318,Brake Fluid,Braking system,Wholesale,39,8.04,313.56,Check
2021-07-31,ORD000319,Brake Fluid,Braking system,Retail,31,13.89,430.59,Credit card
2021-08-03,ORD000320,Brake Fluid,Braking system,Wholesale,32,10.75,344.0,Transfer
2021-09-13,ORD000321,Brake Fluid,Braking system,Retail,25,14.25,356.25,Cash
2021-10-06,ORD000322,Brake Fluid,Braking system,Wholesale,34,11.35,385.9,Transfer
2021-11-03,ORD000323,Brake Fluid,Braking system,Wholesale,31,8.78,272.18,Transfer
2021-12-30,ORD000324,Brake Fluid,Braking system,Retail,40,9.77,390.8,Check
2022-01-28,ORD000325,Brake Fluid,Braking system,Wholesale,34,13.64,463.76,Credit card
2022-02-03,ORD000326,Brake Fluid,Braking system,Retail,24,13.83,331.92,Cash
2022-03-17,ORD000327,Brake Fluid,Braking system,Retail,38,14.5,551.0,Cash
2022-04-18,ORD000328,Brake Fluid,Braking system,Retail,31,10.24,317.44,Transfer
2022-05-29,ORD000329,Brake Fluid,Braking system,Wholesale,21,12.49,262.29,Credit card
2022-06-24,ORD000330,Brake Fluid,Braking system,Wholesale,24,14.94,358.56,Cash
2022-07-24,ORD000331,Brake Fluid,Braking system,Wholesale,34,9.52,323.68,Check
2022-08-29,ORD000332,Brake Fluid,Braking system,Wholesale,31,12.26,380.06,Credit card
2022-09-10,ORD000333,Brake Fluid,Braking system,Retail,35,13.52,473.2,Credit card
2022-10-05,ORD000334,Brake Fluid,Braking system,Retail,40,9.88,395.2,Cash
2022-11-16,ORD000335,Brake Fluid,Braking system,Retail,35,12.26,429.1,Transfer
2022-12-03,ORD000336,Brake Fluid,Braking system,Wholesale,32,10.51,336.32,Cash
2023-01-06,ORD000337,Brake Fluid,Braking system,Retail,28,12.47,349.16,Credit card
2023-02-04,ORD000338,Brake Fluid,Braking system,Wholesale,38,11.07,420.66,Transfer
2023-03-26,ORD000339,Brake Fluid,Braking system,Retail,28,8.68,243.04,Transfer
2023-04-20,ORD000340,Brake Fluid,Braking system,Retail,29,12.56,364.24,Check
2023-05-01,ORD000341,Brake Fluid,Braking system,Wholesale,34,12.61,428.74,Cash
2023-06-03,ORD000342,Brake Fluid,Braking system,Retail,33,14.95,493.35,Credit card
2023-07-25,ORD000343,Brake Fluid,Braking system,Retail,30,12.22,366.6,Check
2023-08-06,ORD000344,Brake Fluid,Braking system,Wholesale,29,11.06,320.74,Cash
2023-09-28,ORD000345,Brake Fluid,Braking system,Retail,41,9.39,384.99,Credit card
2023-10-24,ORD000346,Brake Fluid,Braking system,Wholesale,34,13.03,443.02,Cash
2023-11-24,ORD000347,Brake Fluid,Braking system,Wholesale,31,13.72,425.32,Check
2023-12-25,ORD000348,Brake Fluid,Braking system,Retail,31,13.7,424.7,Credit card
2024-01-08,ORD000349,Brake Fluid,Braking system,Retail,30,9.4,282.0,Check
2024-02-04,ORD000350,Brake Fluid,Braking system,Wholesale,34,14.06,478.04,Credit card
2024-03-19,ORD000351,Brake Fluid,Braking system,Wholesale,33,14.69,484.77,Transfer
2024-04-03,ORD000352,Brake Fluid,Braking system,Wholesale,35,13.52,473.2,Cash
2024-05-11,ORD000353,Brake Fluid,Braking system,Retail,27,8.21,221.67,Transfer
2024-06-09,ORD000354,Brake Fluid,Braking system,Wholesale,34,13.77,468.18,Cash
2024-07-29,ORD000355,Brake Fluid,Braking system,Wholesale,34,12.08,410.72,Credit card
2024-08-11,ORD000356,Brake Fluid,Braking system,Wholesale,28,14.77,413.56,Credit card
2024-09-14,ORD000357,Brake Fluid,Braking system,Retail,34,9.53,324.02,Credit card
2024-10-07,ORD000358,Brake Fluid,Braking system,Wholesale,30,10.53,315.9,Credit card
2024-11-18,ORD000359,Brake Fluid,Braking system,Wholesale,39,12.17,474.63,Cash
2024-12-14,ORD000360,Brake Fluid,Braking system,Retail,23,13.49,310.27,Transfer
2020-01-14,ORD000361,Coolant,Engine system,Wholesale,34,9.24,314.16,Check
2020-02-08,ORD000362,Coolant,Engine system,Wholesale,46,10.94,503.24,Credit card
2020-03-15,ORD000363,Coolant,Engine system,Retail,37,12.68,469.16,Credit card
2020-04-09,ORD000364,Coolant,Engine system,Retail,50,11.68,584.0,Check
2020-05-30,ORD000365,Coolant,Engine system,Wholesale,58,7.15,414.7,Check
2020-06-06,ORD000366,Coolant,Engine system,Retail,24,10.03,240.72,Check
2020-07-30,ORD000367,Coolant,Engine system,Wholesale,41,8.85,362.85,Credit card
2020-08-16,ORD000368,Coolant,Engine system,Retail,45,6.47,291.15,Check
2020-09-17,ORD000369,Coolant,Engine system,Retail,35,11.79,412.65,Transfer
2020-10-17,ORD000370,Coolant,Engine system,Retail,58,9.92,575.36,Check
2020-11-29,ORD000371,Coolant,Engine system,Retail,52,8.9,462.8,Credit card
2020-12-17,ORD000372,Coolant,Engine system,Retail,29,8.55,247.95,Check
2021-01-19,ORD000373,Coolant,Engine system,Wholesale,31,10.37,321.47,Transfer
2021-02-03,ORD000374,Coolant,Engine system,Wholesale,39,7.83,305.37,Cash
2021-03-28,ORD000375,Coolant,Engine system,Wholesale,52,7.05,366.6,Credit card
2021-04-25,ORD000376,Coolant,Engine system,Retail,48,10.35,496.8,Cash
2021-05-16,ORD000377,Coolant,Engine system,Wholesale,20,12.16,243.2,Check
2021-06-20,ORD000378,Coolant,Engine system,Wholesale,58,6.32,366.56,Cash
2021-07-06,ORD000379,Coolant,Engine system,Retail,50,6.01,300.5,Credit card
2021-08-06,ORD000380,Coolant,Engine system,Retail,41,7.91,324.31,Check
2021-09-17,ORD000381,Coolant,Engine system,Retail,53,10.23,542.19,Credit card
2021-10-27,ORD000382,Coolant,Engine system,Retail,62,10.36,642.32,Check
2021-11-17,ORD000383,Coolant,Engine system,Retail,42,7.21,302.82,Check
2021-12-13,ORD000384,Coolant,Engine system,Wholesale,59,12.77,753.43,Transfer
2022-01-06,ORD000385,Coolant,Engine system,Retail,66,6.79,448.14,Transfer
2022-02-01,ORD000386,Coolant,Engine system,Wholesale,21,13.85,290.85,Check
2022-03-23,ORD000387,Coolant,Engine system,Retail,43,9.61,413.23,Credit card
2022-04-06,ORD000388,Coolant,Engine system,Wholesale,51,10.0,510.0,Credit card
2022-05-28,ORD000389,Coolant,Engine system,Wholesale,55,11.86,652.3,Credit card
2022-06-15,ORD000390,Coolant,Engine system,Retail,45,10.79,485.55,Credit card
2022-07-19,ORD000391,Coolant,Engine system,Wholesale,61,10.15,619.15,Credit card
2022-08-19,ORD000392,Coolant,Engine system,Retail,59,11.28,665.52,Cash
2022-09-12,ORD000393,Coolant,Engine system,Retail,41,11.48,470.68,Credit card
2022-10-10,ORD000394,Coolant,Engine system,Wholesale,33,13.62,449.46,Credit card
2022-11-26,ORD000395,Coolant,Engine system,Retail,29,6.79,196.91,Credit card
2022-12-04,ORD000396,Coolant,Engine system,Retail,37,8.21,303.77,Transfer
2023-01-31,ORD000397,Coolant,Engine system,Retail,34,10.58,359.72,Cash
2023-02-19,ORD000398,Coolant,Engine system,Retail,29,8.42,244.18,Credit card
2023-03-14,ORD000399,Coolant,Engine system,Retail,49,9.74,477.26,Check
2023-04-08,ORD000400,Coolant,Engine system,Retail,45,8.9,400.5,Transfer
2023-05-21,ORD000401,Coolant,Engine system,Retail,25,8.88,222.0,Transfer
2023-06-09,ORD000402,Coolant,Engine system,Retail,43,10.34,444.62,Transfer
2023-07-03,ORD000403,Coolant,Engine system,Wholesale,39,6.64,258.96,Transfer
2023-08-19,ORD000404,Coolant,Engine system,Retail,59,11.66,687.94,Cash
2023-09-16,ORD000405,Coolant,Engine system,Retail,46,11.49,528.54,Check
2023-10-14,ORD000406,Coolant,Engine system,Retail,29,12.25,355.25,Transfer
2023-11-22,ORD000407,Coolant,Engine system,Wholesale,18,13.06,235.08,Credit card
2023-12-08,ORD000408,Coolant,Engine system,Wholesale,44,7.12,313.28,Credit card
2024-01-10,ORD000409,Coolant,Engine system,Wholesale,41,11.58,474.78,Credit card
2024-02-24,ORD000410,Coolant,Engine system,Retail,62,10.61,657.82,Cash
2024-03-02,ORD000411,Coolant,Engine system,Wholesale,73,9.56,697.88,Cash
2024-04-20,ORD000412,Coolant,Engine system,Retail,38,12.79,486.02,Transfer
2024-05-05,ORD000413,Coolant,Engine system,Retail,45,11.86,533.7,Transfer
2024-06-08,ORD000414,Coolant,Engine system,Retail,41,6.62,271.42,Cash
2024-07-03,ORD000415,Coolant,Engine system,Wholesale,46,6.55,301.3,Credit card
2024-08-11,ORD000416,Coolant,Engine system,Retail,22,10.24,225.28,Credit card
2024-09-17,ORD000417,Coolant,Engine system,Retail,55,13.4,737.0,Transfer
2024-10-19,ORD000418,Coolant,Engine system,Wholesale,44,10.67,469.48,Credit card
2024-11-25,ORD000419,Coolant,Engine system,Wholesale,49,13.49,661.01,Credit card
2024-12-13,ORD000420,Coolant,Engine system,Wholesale,26,6.57,170.82,Check
2020-01-06,ORD000421,Battery,Electrical system,Retail,13,50.28,653.64,Check
2020-02-25,ORD000422,Battery,Electrical system,Wholesale,3,88.3,264.9,Credit card
2020-03-01,ORD000423,Battery,Electrical system,Retail,0,79.31,0.0,Credit card
2020-04-08,ORD000424,Battery,Electrical system,Wholesale,12,80.79,969.48,Cash
2020-05-01,ORD000425,Battery,Electrical system,Wholesale,0,40.5,0.0,Transfer
2020-06-01,ORD000426,Battery,Electrical system,Wholesale,0,86.31,0.0,Cash
2020-07-01,ORD000427,Battery,Electrical system,Retail,0,69.5,0.0,Transfer
2020-08-01,ORD000428,Battery,Electrical system,Retail,0,79.28,0.0,Transfer
2020-09-01,ORD000429,Battery,Electrical system,Wholesale,0,56.58,0.0,Check
2020-10-15,ORD000430,Battery,Electrical system,Wholesale,8,49.51,396.08,Transfer
2020-11-27,ORD000431,Battery,Electrical system,Wholesale,11,50.29,553.19,Cash
2020-12-03,ORD000432,Battery,Electrical system,Retail,10,47.83,478.3,Cash
2021-01-23,ORD000433,Battery,Electrical system,Retail,1,66.33,66.33,Check
2021-02-28,ORD000434,Battery,Electrical system,Wholesale,9,87.6,788.4,Credit card
2021-03-01,ORD000435,Battery,Electrical system,Retail,0,51.49,0.0,Cash
2021-04-01,ORD000436,Battery,Electrical system,Retail,0,57.99,0.0,Check
2021-05-18,ORD000437,Battery,Electrical system,Wholesale,3,82.04,246.12,Cash
2021-06-01,ORD000438,Battery,Electrical system,Retail,0,89.72,0.0,Cash
2021-07-01,ORD000439,Battery,Electrical system,Wholesale,0,72.12,0.0,Credit card
2021-08-01,ORD000440,Battery,Electrical system,Wholesale,0,77.43,0.0,Check
2021-09-28,ORD000441,Battery,Electrical system,Wholesale,1,45.5,45.5,Check
2021-10-31,ORD000442,Battery,Electrical system,Retail,1,47.52,47.52,Cash
2021-11-01,ORD000443,Battery,Electrical system,Retail,0,88.42,0.0,Cash
2021-12-01,ORD000444,Battery,Electrical system,Retail,0,62.65,0.0,Credit card
2022-01-23,ORD000445,Battery,Electrical system,Retail,2,56.67,113.34,Check
2022-02-01,ORD000446,Battery,Electrical system,Retail,0,61.26,0.0,Credit card
2022-03-09,ORD000447,Battery,Electrical system,Wholesale,5,50.16,250.8,Cash
2022-04-01,ORD000448,Battery,Electrical system,Retail,0,50.13,0.0,Credit card
2022-05-01,ORD000449,Battery,Electrical system,Retail,0,44.02,0.0,Cash
2022-06-09,ORD000450,Battery,Electrical system,Retail,1,75.62,75.62,Check
2022-07-04,ORD000451,Battery,Electrical system,Wholesale,7,85.9,601.3,Transfer
2022-08-26,ORD000452,Battery,Electrical system,Retail,4,83.82,335.28,Credit card
2022-09-01,ORD000453,Battery,Electrical system,Wholesale,0,54.26,0.0,Credit card
2022-10-23,ORD000454,Battery,Electrical system,Wholesale,15,57.91,868.65,Check
2022-11-26,ORD000455,Battery,Electrical system,Wholesale,7,54.27,379.89,Cash
2022-12-05,ORD000456,Battery,Electrical system,Retail,13,81.49,1059.37,Transfer
2023-01-01,ORD000457,Battery,Electrical system,Retail,0,70.16,0.0,Transfer
2023-02-28,ORD000458,Battery,Electrical system,Wholesale,12,51.0,612.0,Cash
2023-03-01,ORD000459,Battery,Electrical system,Wholesale,0,66.56,0.0,Cash
2023-04-01,ORD000460,Battery,Electrical system,Retail,0,43.72,0.0,Check
2023-05-01,ORD000461,Battery,Electrical system,Wholesale,0,81.1,0.0,Cash
2023-06-01,ORD000462,Battery,Electrical system,Wholesale,0,66.48,0.0,Cash
2023-07-01,ORD000463,Battery,Electrical system,Retail,0,83.93,0.0,Transfer
2023-08-27,ORD000464,Battery,Electrical system,Wholesale,14,52.96,741.44,Cash
2023-09-30,ORD000465,Battery,Electrical system,Wholesale,23,66.15,1521.45,Cash
2023-10-01,ORD000466,Battery,Electrical system,Retail,0,52.39,0.0,Cash
2023-11-12,ORD000467,Battery,Electrical system,Wholesale,5,71.62,358.1,Check
2023-12-13,ORD000468,Battery,Electrical system,Wholesale,4,50.2,200.8,Transfer
2024-01-01,ORD000469,Battery,Electrical system,Wholesale,0,53.43,0.0,Transfer
2024-02-01,ORD000470,Battery,Electrical system,Wholesale,0,77.79,0.0,Cash
2024-03-14,ORD000471,Battery,Electrical system,Retail,8,44.45,355.6,Credit card
2024-04-30,ORD000472,Battery,Electrical system,Wholesale,2,80.15,160.3,Credit card
2024-05-29,ORD000473,Battery,Electrical system,Wholesale,2,49.23,98.46,Transfer
2024-06-01,ORD000474,Battery,Electrical system,Retail,0,73.01,0.0,Check
2024-07-31,ORD000475,Battery,Electrical system,Wholesale,6,73.98,443.88,Credit card
2024-08-01,ORD000476,Battery,Electrical system,Wholesale,0,67.2,0.0,Cash
2024-09-10,ORD000477,Battery,Electrical system,Retail,4,71.01,284.04,Cash
2024-10-01,ORD000478,Battery,Electrical system,Retail,0,83.36,0.0,Cash
2024-11-01,ORD000479,Battery,Electrical system,Retail,0,58.53,0.0,Credit card
2024-12-01,ORD000480,Battery,Electrical system,Wholesale,0,88.28,0.0,Check
2020-01-04,ORD000481,Alternator,Electrical system,Retail,23,53.33,1226.59,Check
2020-02-01,ORD000482,Alternator,Electrical system,Retail,0,60.99,0.0,Check
2020-03-28,ORD000483,Alternator,Electrical system,Retail,15,83.72,1255.8,Check
2020-04-27,ORD000484,Alternator,Electrical system,Retail,2,108.6,217.2,Credit card
2020-05-24,ORD000485,Alternator,Electrical system,Wholesale,16,61.55,984.8,Cash
2020-06-22,ORD000486,Alternator,Electrical system,Retail,8,80.04,640.32,Credit card
2020-07-01,ORD000487,Alternator,Electrical system,Retail,0,82.62,0.0,Credit card
2020-08-01,ORD000488,Alternator,Electrical system,Wholesale,0,65.79,0.0,Transfer
2020-09-19,ORD000489,Alternator,Electrical system,Wholesale,13,104.74,1361.62,Transfer
2020-10-01,ORD000490,Alternator,Electrical system,Retail,0,75.43,0.0,Cash
2020-11-01,ORD000491,Alternator,Electrical system,Retail,0,81.19,0.0,Transfer
2020-12-28,ORD000492,Alternator,Electrical system,Retail,18,117.21,2109.78,Credit card
2021-01-01,ORD000493,Alternator,Electrical system,Retail,0,54.82,0.0,Credit card
2021-02-01,ORD000494,Alternator,Electrical system,Retail,0,97.47,0.0,Transfer
2021-03-01,ORD000495,Alternator,Electrical system,Retail,0,111.71,0.0,Transfer
2021-04-21,ORD000496,Alternator,Electrical system,Retail,9,55.47,499.23,Credit card
2021-05-01,ORD000497,Alternator,Electrical system,Retail,0,116.82,0.0,Cash
2021-06-03,ORD000498,Alternator,Electrical system,Retail,26,56.57,1470.82,Credit card
2021-07-04,ORD000499,Alternator,Electrical system,Retail,12,103.19,1238.28,Cash
2021-08-25,ORD000500,Alternator,Electrical system,Wholesale,18,61.75,1111.5,Cash
2021-09-10,ORD000501,Alternator,Electrical system,Retail,17,71.4,1213.8,Credit card
2021-10-01,ORD000502,Alternator,Electrical system,Wholesale,0,87.59,0.0,Check
2021-11-04,ORD000503,Alternator,Electrical system,Retail,23,63.84,1468.32,Transfer
2021-12-01,ORD000504,Alternator,Electrical system,Wholesale,0,63.4,0.0,Transfer
2022-01-29,ORD000505,Alternator,Electrical system,Wholesale,22,80.11,1762.42,Check
2022-02-16,ORD000506,Alternator,Electrical system,Retail,1,107.72,107.72,Cash
2022-03-12,ORD000507,Alternator,Electrical system,Retail,1,80.19,80.19,Check
2022-04-01,ORD000508,Alternator,Electrical system,Wholesale,0,94.21,0.0,Cash
2022-05-01,ORD000509,Alternator,Electrical system,Retail,0,94.93,0.0,Cash
2022-06-01,ORD000510,Alternator,Electrical system,Wholesale,0,95.56,0.0,Cash
2022-07-23,ORD000511,Alternator,Electrical system,Retail,19,113.34,2153.46,Cash
2022-08-01,ORD000512,Alternator,Electrical system,Retail,0,80.66,0.0,Credit card
2022-09-01,ORD000513,Alternator,Electrical system,Retail,0,76.27,0.0,Cash
2022-10-01,ORD000514,Alternator,Electrical system,Retail,0,59.97,0.0,Cash
2022-11-01,ORD000515,Alternator,Electrical system,Retail,19,52.15,990.85,Cash
2022-12-28,ORD000516,Alternator,Electrical system,Wholesale,11,54.08,594.88,Transfer
2023-01-01,ORD000517,Alternator,Electrical system,Retail,0,111.92,0.0,Transfer
2023-02-01,ORD000518,Alternator,Electrical system,Retail,0,117.7,0.0,Check
2023-03-01,ORD000519,Alternator,Electrical system,Retail,0,51.14,0.0,Transfer
2023-04-08,ORD000520,Alternator,Electrical system,Retail,16,50.03,800.48,Transfer
2023-05-01,ORD000521,Alternator,Electrical system,Wholesale,0,90.56,0.0,Credit card
2023-06-23,ORD000522,Alternator,Electrical system,Wholesale,25,73.96,1849.0,Transfer
2023-07-08,ORD000523,Alternator,Electrical system,Retail,17,112.06,1905.02,Credit card
2023-08-03,ORD000524,Alternator,Electrical system,Wholesale,7,97.81,684.67,Check
2023-09-10,ORD000525,Alternator,Electrical system,Retail,24,114.12,2738.88,Cash
2023-10-06,ORD000526,Alternator,Electrical system,Wholesale,20,51.96,1039.2,Credit card
2023-11-27,ORD000527,Alternator,Electrical system,Retail,16,57.0,912.0,Check
2023-12-09,ORD000528,Alternator,Electrical system,Wholesale,24,113.87,2732.88,Cash
2024-01-01,ORD000529,Alternator,Electrical system,Wholesale,0,96.46,0.0,Check
2024-02-08,ORD000530,Alternator,Electrical system,Wholesale,18,95.96,1727.28,Cash
2024-03-01,ORD000531,Alternator,Electrical system,Wholesale,0,116.9,0.0,Transfer
2024-04-12,ORD000532,Alternator,Electrical system,Retail,12,74.66,895.92,Check
2024-05-01,ORD000533,Alternator,Electrical system,Retail,0,106.18,0.0,Credit card
2024-06-01,ORD000534,Alternator,Electrical system,Wholesale,0,96.84,0.0,Transfer
2024-07-23,ORD000535,Alternator,Electrical system,Retail,20,113.07,2261.4,Check
2024-08-01,ORD000536,Alternator,Electrical system,Wholesale,0,82.83,0.0,Credit card
2024-09-01,ORD000537,Alternator,Electrical system,Retail,0,58.29,0.0,Check
2024-10-01,ORD000538,Alternator,Electrical system,Wholesale,0,77.26,0.0,Credit card
2024-11-01,ORD000539,Alternator,Electrical system,Wholesale,0,66.39,0.0,Cash
2024-12-18,ORD000540,Alternator,Electrical system,Wholesale,6,82.03,492.18,Credit card
2020-01-01,ORD000541,Starter Motor,Electrical system,Wholesale,0,79.32,0.0,Credit card
2020-02-09,ORD000542,Starter Motor,Electrical system,Wholesale,8,149.97,1199.76,Credit card
2020-03-09,ORD000543,Starter Motor,Electrical system,Wholesale,6,128.97,773.82,Credit card
2020-04-22,ORD000544,Starter Motor,Electrical system,Wholesale,19,137.12,2605.28,Cash
2020-05-15,ORD000545,Starter Motor,Electrical system,Retail,14,68.37,957.18,Transfer
2020-06-25,ORD000546,Starter Motor,Electrical system,Wholesale,4,61.11,244.44,Credit card
2020-07-01,ORD000547,Starter Motor,Electrical system,Wholesale,0,112.38,0.0,Transfer
2020-08-01,ORD000548,Starter Motor,Electrical system,Wholesale,0,127.26,0.0,Cash
2020-09-01,ORD000549,Starter Motor,Electrical system,Wholesale,0,74.07,0.0,Check
2020-10-06,ORD000550,Starter Motor,Electrical system,Wholesale,9,114.99,1034.91,Transfer
2020-11-16,ORD000551,Starter Motor,Electrical system,Retail,6,139.45,836.7,Check
2020-12-01,ORD000552,Starter Motor,Electrical system,Wholesale,0,105.06,0.0,Credit card
2021-01-10,ORD000553,Starter Motor,Electrical system,Retail,8,97.64,781.12,Credit card
2021-02-14,ORD000554,Starter Motor,Electrical system,Wholesale,11,70.94,780.34,Cash
2021-03-01,ORD000555,Starter Motor,Electrical system,Retail,0,120.93,0.0,Transfer
2021-04-01,ORD000556,Starter Motor,Electrical system,Retail,0,132.25,0.0,Transfer
2021-05-01,ORD000557,Starter Motor,Electrical system,Wholesale,0,62.58,0.0,Transfer
2021-06-01,ORD000558,Starter Motor,Electrical system,Wholesale,0,108.07,0.0,Cash
2021-07-01,ORD000559,Starter Motor,Electrical system,Wholesale,0,82.38,0.0,Check
2021-08-01,ORD000560,Starter Motor,Electrical system,Retail,0,131.14,0.0,Transfer
2021-09-01,ORD000561,Starter Motor,Electrical system,Wholesale,0,102.52,0.0,Transfer
2021-10-09,ORD000562,Starter Motor,Electrical system,Wholesale,11,103.63,1139.93,Cash
2021-11-01,ORD000563,Starter Motor,Electrical system,Retail,0,63.13,0.0,Cash
2021-12-01,ORD000564,Starter Motor,Electrical system,Retail,0,87.85,0.0,Check
2022-01-14,ORD000565,Starter Motor,Electrical system,Wholesale,11,61.76,679.36,Cash
2022-02-08,ORD000566,Starter Motor,Electrical system,Retail,14,83.7,1171.8,Transfer
2022-03-01,ORD000567,Starter Motor,Electrical system,Retail,0,97.32,0.0,Transfer
2022-04-14,ORD000568,Starter Motor,Electrical system,Retail,16,115.53,1848.48,Credit card
2022-05-25,ORD000569,Starter Motor,Electrical system,Retail,11,65.4,719.4,Check
2022-06-01,ORD000570,Starter Motor,Electrical system,Retail,0,140.2,0.0,Credit card
2022-07-12,ORD000571,Starter Motor,Electrical system,Wholesale,1,81.7,81.7,Check
2022-08-17,ORD000572,Starter Motor,Electrical system,Wholesale,12,121.23,1454.76,Check
2022-09-01,ORD000573,Starter Motor,Electrical system,Wholesale,0,89.48,0.0,Credit card
2022-10-15,ORD000574,Starter Motor,Electrical system,Wholesale,17,95.64,1625.88,Transfer
2022-11-03,ORD000575,Starter Motor,Electrical system,Wholesale,6,128.97,773.82,Cash
2022-12-01,ORD000576,Starter Motor,Electrical system,Retail,0,72.92,0.0,Transfer
2023-01-01,ORD000577,Starter Motor,Electrical system,Wholesale,0,81.74,0.0,Transfer
2023-02-01,ORD000578,Starter Motor,Electrical system,Retail,0,149.31,0.0,Cash
2023-03-31,ORD000579,Starter Motor,Electrical system,Wholesale,5,131.76,658.8,Cash
2023-04-01,ORD000580,Starter Motor,Electrical system,Retail,0,108.83,0.0,Check
2023-05-01,ORD000581,Starter Motor,Electrical system,Retail,0,103.1,0.0,Credit card
2023-06-01,ORD000582,Starter Motor,Electrical system,Wholesale,0,89.88,0.0,Check
2023-07-31,ORD000583,Starter Motor,Electrical system,Retail,8,76.28,610.24,Transfer
2023-08-01,ORD000584,Starter Motor,Electrical system,Wholesale,0,96.65,0.0,Cash
2023-09-01,ORD000585,Starter Motor,Electrical system,Wholesale,0,96.57,0.0,Credit card
2023-10-01,ORD000586,Starter Motor,Electrical system,Retail,0,122.7,0.0,Transfer
2023-11-01,ORD000587,Starter Motor,Electrical system,Wholesale,0,123.27,0.0,Cash
2023-12-01,ORD000588,Starter Motor,Electrical system,Wholesale,0,63.41,0.0,Transfer
2024-01-01,ORD000589,Starter Motor,Electrical system,Wholesale,0,108.01,0.0,Cash
2024-02-01,ORD000590,Starter Motor,Electrical system,Wholesale,0,97.93,0.0,Transfer
2024-03-01,ORD000591,Starter Motor,Electrical system,Retail,0,119.8,0.0,Transfer
2024-04-01,ORD000592,Starter Motor,Electrical system,Wholesale,0,136.61,0.0,Cash
2024-05-01,ORD000593,Starter Motor,Electrical system,Retail,0,103.63,0.0,Credit card
2024-06-25,ORD000594,Starter Motor,Electrical system,Retail,8,77.71,621.68,Cash
2024-07-01,ORD000595,Starter Motor,Electrical system,Retail,0,85.26,0.0,Credit card
2024-08-15,ORD000596,Starter Motor,Electrical system,Retail,16,120.49,1927.84,Cash
2024-09-01,ORD000597,Starter Motor,Electrical system,Retail,0,92.32,0.0,Transfer
2024-10-01,ORD000598,Starter Motor,Electrical system,Wholesale,0,131.37,0.0,Credit card
2024-11-19,ORD000599,Starter Motor,Electrical system,Retail,10,112.81,1128.1,Transfer
2024-12-01,ORD000600,Starter Motor,Electrical system,Retail,0,141.02,0.0,Check
2020-01-01,ORD000601,Wiper Blades,Windshield system,Retail,0,7.34,0.0,Credit card
2020-02-01,ORD000602,Wiper Blades,Windshield system,Retail,0,5.03,0.0,Credit card
2020-03-01,ORD000603,Wiper Blades,Windshield system,Wholesale,0,6.38,0.0,Transfer
2020-04-01,ORD000604,Wiper Blades,Windshield system,Retail,0,7.29,0.0,Credit card
2020-05-01,ORD000605,Wiper Blades,Windshield system,Wholesale,0,8.35,0.0,Cash
2020-06-01,ORD000606,Wiper Blades,Windshield system,Wholesale,0,11.07,0.0,Cash
2020-07-10,ORD000607,Wiper Blades,Windshield system,Wholesale,9,11.54,103.86,Cash
2020-08-01,ORD000608,Wiper Blades,Windshield system,Retail,0,5.5,0.0,Credit card
2020-09-01,ORD000609,Wiper Blades,Windshield system,Wholesale,0,5.3,0.0,Cash
2020-10-01,ORD000610,Wiper Blades,Windshield system,Wholesale,0,8.61,0.0,Check
2020-11-27,ORD000611,Wiper Blades,Windshield system,Retail,5,10.15,50.75,Transfer
2020-12-08,ORD000612,Wiper Blades,Windshield system,Retail,6,10.09,60.54,Cash
2021-01-01,ORD000613,Wiper Blades,Windshield system,Wholesale,0,9.25,0.0,Credit card
2021-02-12,ORD000614,Wiper Blades,Windshield system,Wholesale,1,6.66,6.66,Check
2021-03-03,ORD000615,Wiper Blades,Windshield system,Retail,8,6.24,49.92,Credit card
2021-04-01,ORD000616,Wiper Blades,Windshield system,Retail,0,7.82,0.0,Cash
2021-05-20,ORD000617,Wiper Blades,Windshield system,Wholesale,15,11.59,173.85,Credit card
2021-06-01,ORD000618,Wiper Blades,Windshield system,Retail,0,6.15,0.0,Transfer
2021-07-28,ORD000619,Wiper Blades,Windshield system,Retail,6,11.63,69.78,Check
