reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2021-06-07,Shock Absorber,Suspension & traction,1,3805.69,193.43,3805.69,Wholesale Client,Cash,Completed,ORD014483,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,2524.21,89.63,2524.21,Retail Client,Maya,Completed,ORD014491,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,2,2841.29,135.94,5682.58,Wholesale Client,Bank Transfer,Completed,ORD014507,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,2,3230.81,252.7,6461.62,Wholesale Client,Check,Completed,ORD014536,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,3169.57,179.19,3169.57,Wholesale Client,GCash,Completed,ORD014542,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,3800.9,143.13,3800.9,Retail Client,Check,Completed,ORD014549,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,2917.28,154.52,2917.28,Wholesale Client,Cash,Completed,ORD014570,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,3,2805.33,302.17,8415.99,Retail Client,Cash,Completed,ORD014572,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,3609.82,117.46,3609.82,Retail Client,Bank Transfer,Completed,ORD014589,Automated migration
2021-06-07,Shock Absorber,Suspension & traction,1,4022.32,126.95,4022.32,Retail Client,Bank Transfer,Completed,ORD014630,Automated migration
2021-06-07,Wheel Bearing,Drivetrain,1,1636.75,105.86,1636.75,Retail Client,Check,Completed,ORD018553,Automated migration
2021-06-08,Air Filter,Engine system,1,245.38,35.11,245.38,Wholesale Client,Check,Completed,ORD005487,Automated migration
2021-06-08,Air Filter,Engine system,3,296.63,63.9,889.89,Retail Client,Cash,Completed,ORD005491,Automated migration
2021-06-08,Air Filter,Engine system,1,274.89,41.68,274.89,Wholesale Client,GCash,Completed,ORD005547,Automated migration
2021-06-08,Alternator,Electrical system,1,8256.71,278.47,8256.71,Retail Client,Maya,Completed,ORD022437,Automated migration
2021-06-08,Alternator,Electrical system,1,6814.7,234.23,6814.7,Retail Client,Cash,Completed,ORD022449,Automated migration
2021-06-08,Brake Pads,Braking system,1,1134.74,75.97,1134.74,Retail Client,Cash,Completed,ORD009286,Automated migration
2021-06-08,Brake Pads,Braking system,2,1554.65,156.06,3109.3,Retail Client,Check,Completed,ORD009297,Automated migration
2021-06-08,Brake Pads,Braking system,1,1443.54,90.79,1443.54,Wholesale Client,Maya,Completed,ORD009299,Automated migration
2021-06-08,Brake Pads,Braking system,2,1196.56,137.77,2393.12,Retail Client,GCash,Completed,ORD009310,Automated migration
2021-06-08,Brake Pads,Braking system,1,1249.07,65.39,1249.07,Wholesale Client,Maya,Completed,ORD009318,Automated migration
2021-06-08,Brake Pads,Braking system,2,1349.08,113.73,2698.16,Retail Client,Check,Completed,ORD009319,Automated migration
2021-06-08,Brake Pads,Braking system,3,1007.33,110.15,3021.99,Wholesale Client,Check,Completed,ORD009330,Automated migration
2021-06-08,Brake Pads,Braking system,1,1575.98,86.55,1575.98,Wholesale Client,Check,Completed,ORD009341,Automated migration
2021-06-08,Oil Filter,Engine system,1,204.99,31.88,204.99,Wholesale Client,Bank Transfer,Completed,ORD000452,Automated migration
2021-06-08,Oil Filter,Engine system,2,164.68,51.12,329.36,Wholesale Client,Cash,Completed,ORD000484,Automated migration
2021-06-08,Oil Filter,Engine system,1,176.77,39.36,176.77,Wholesale Client,Bank Transfer,Completed,ORD000492,Automated migration
2021-06-08,Shock Absorber,Suspension & traction,2,3091.83,315.02,6183.66,Retail Client,GCash,Completed,ORD014503,Automated migration
2021-06-08,Shock Absorber,Suspension & traction,1,2923.68,125.97,2923.68,Wholesale Client,Cash,Completed,ORD014505,Automated migration
2021-06-08,Shock Absorber,Suspension & traction,2,3480.2,205.36,6960.4,Wholesale Client,Maya,Completed,ORD014529,Automated migration
2021-06-09,Air Filter,Engine system,1,316.8,32.24,316.8,Retail Client,Bank Transfer,Completed,ORD005485,Automated migration
2021-06-09,Air Filter,Engine system,2,254.9,52.29,509.8,Retail Client,GCash,Completed,ORD005490,Automated migration
2021-06-09,Air Filter,Engine system,2,357.7,50.34,715.4,Retail Client,Cash,Completed,ORD005510,Automated migration
2021-06-09,Air Filter,Engine system,1,302.71,39.27,302.71,Retail Client,GCash,Completed,ORD005527,Automated migration
2021-06-09,Air Filter,Engine system,2,333.95,54.82,667.9,Retail Client,Bank Transfer,Completed,ORD005528,Automated migration
2021-06-09,Air Filter,Engine system,1,312.31,56.27,312.31,Wholesale Client,GCash,Completed,ORD005531,Automated migration
2021-06-09,Air Filter,Engine system,3,358.67,58.79,1076.01,Wholesale Client,Maya,Completed,ORD005559,Automated migration
2021-06-09,Brake Pads,Braking system,1,1269.78,84.01,1269.78,Wholesale Client,Cash,Completed,ORD009269,Automated migration
2021-06-09,Brake Pads,Braking system,1,1507.43,106.75,1507.43,Retail Client,Check,Completed,ORD009279,Automated migration
2021-06-09,Oil Filter,Engine system,2,226.16,37.81,452.32,Wholesale Client,Cash,Completed,ORD000405,Automated migration
2021-06-09,Oil Filter,Engine system,2,181.56,52.5,363.12,Retail Client,Bank Transfer,Completed,ORD000429,Automated migration
2021-06-09,Oil Filter,Engine system,2,157.25,40.75,314.5,Retail Client,Cash,Completed,ORD000447,Automated migration
2021-06-09,Oil Filter,Engine system,1,221.05,29.85,221.05,Retail Client,Cash,Completed,ORD000456,Automated migration
2021-06-09,Oil Filter,Engine system,3,180.36,60.25,541.08,Wholesale Client,Bank Transfer,Completed,ORD000462,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,2,3790.84,257.2,7581.68,Wholesale Client,Check,Completed,ORD014441,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,1,3145.56,140.12,3145.56,Retail Client,Check,Completed,ORD014468,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,3,3919.44,576.94,11758.32,Wholesale Client,Maya,Completed,ORD014494,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,2,3560.16,211.22,7120.32,Retail Client,Cash,Completed,ORD014523,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,2,3332.16,184.86,6664.32,Wholesale Client,Bank Transfer,Completed,ORD014539,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,1,3994.49,155.67,3994.49,Retail Client,Maya,Completed,ORD014557,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,2,3097.27,154.52,6194.54,Retail Client,GCash,Completed,ORD014581,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,2,2841.73,272.61,5683.46,Wholesale Client,GCash,Completed,ORD014606,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,1,3364.99,180.12,3364.99,Wholesale Client,Maya,Completed,ORD014613,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,1,3405.5,200.52,3405.5,Wholesale Client,GCash,Completed,ORD014614,Automated migration
2021-06-09,Shock Absorber,Suspension & traction,1,3769.67,204.16,3769.67,Wholesale Client,GCash,Completed,ORD014618,Automated migration
2021-06-10,Alternator,Electrical system,2,7118.63,721.43,14237.26,Retail Client,Check,Completed,ORD022441,Automated migration
2021-06-10,Alternator,Electrical system,1,9667.11,444.91,9667.11,Retail Client,Maya,Completed,ORD022445,Automated migration
2021-06-10,Alternator,Electrical system,2,7510.23,752.23,15020.46,Wholesale Client,Maya,Completed,ORD022454,Automated migration
2021-06-10,Alternator,Electrical system,1,6854.62,220.55,6854.62,Wholesale Client,Cash,Completed,ORD022465,Automated migration
2021-06-10,Brake Pads,Braking system,2,1120.04,111.93,2240.08,Wholesale Client,Cash,Completed,ORD009265,Automated migration
2021-06-10,Brake Pads,Braking system,1,1499.06,100.18,1499.06,Retail Client,Bank Transfer,Completed,ORD009271,Automated migration
2021-06-10,Brake Pads,Braking system,3,1441.17,220.52,4323.51,Wholesale Client,Bank Transfer,Completed,ORD009292,Automated migration
2021-06-10,Brake Pads,Braking system,4,1149.52,259.64,4598.08,Wholesale Client,Check,Completed,ORD009336,Automated migration
2021-06-10,Oil Filter,Engine system,1,170.0,37.54,170.0,Wholesale Client,Cash,Completed,ORD000470,Automated migration
2021-06-10,Oil Filter,Engine system,1,176.4,30.41,176.4,Wholesale Client,Cash,Completed,ORD000478,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,2998.27,277.08,5996.54,Wholesale Client,Bank Transfer,Completed,ORD014463,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,1,3914.13,142.44,3914.13,Retail Client,Bank Transfer,Completed,ORD014466,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,1,3813.91,126.27,3813.91,Retail Client,Bank Transfer,Completed,ORD014490,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,1,2876.49,106.06,2876.49,Retail Client,Bank Transfer,Completed,ORD014525,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,3538.31,357.96,7076.62,Retail Client,Check,Completed,ORD014595,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,3,3454.95,461.37,10364.85,Wholesale Client,Cash,Completed,ORD014601,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,3582.38,372.61,7164.76,Wholesale Client,GCash,Completed,ORD014602,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,3552.85,273.47,7105.7,Wholesale Client,Bank Transfer,Completed,ORD014615,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,3165.76,353.58,6331.52,Wholesale Client,GCash,Completed,ORD014616,Automated migration
2021-06-10,Shock Absorber,Suspension & traction,2,3554.17,262.89,7108.34,Wholesale Client,GCash,Completed,ORD014640,Automated migration
2021-06-11,Air Filter,Engine system,1,335.75,48.22,335.75,Retail Client,Check,Completed,ORD005497,Automated migration
2021-06-11,Air Filter,Engine system,3,266.14,41.82,798.42,Wholesale Client,GCash,Completed,ORD005514,Automated migration
2021-06-11,Alternator,Electrical system,1,8676.04,463.46,8676.04,Wholesale Client,Check,Completed,ORD022453,Automated migration
2021-06-11,Brake Pads,Braking system,1,1160.08,78.94,1160.08,Wholesale Client,Cash,Completed,ORD009288,Automated migration
2021-06-11,Oil Filter,Engine system,2,249.83,45.4,499.66,Retail Client,Check,Completed,ORD000436,Automated migration
2021-06-11,Oil Filter,Engine system,3,164.69,59.92,494.07,Wholesale Client,GCash,Completed,ORD000477,Automated migration
2021-06-11,Oil Filter,Engine system,2,244.43,50.74,488.86,Wholesale Client,Cash,Completed,ORD000490,Automated migration
2021-06-11,Oil Filter,Engine system,1,243.56,41.0,243.56,Wholesale Client,Bank Transfer,Completed,ORD000497,Automated migration
2021-06-11,Shock Absorber,Suspension & traction,1,4064.68,173.01,4064.68,Wholesale Client,GCash,Completed,ORD014486,Automated migration
2021-06-11,Shock Absorber,Suspension & traction,3,2418.77,313.32,7256.31,Retail Client,GCash,Completed,ORD014551,Automated migration
2021-06-11,Shock Absorber,Suspension & traction,2,3162.19,332.67,6324.38,Wholesale Client,GCash,Completed,ORD014574,Automated migration
2021-06-11,Shock Absorber,Suspension & traction,2,3636.88,279.44,7273.76,Wholesale Client,Check,Completed,ORD014590,Automated migration
2021-06-11,Shock Absorber,Suspension & traction,1,3768.21,201.22,3768.21,Wholesale Client,Bank Transfer,Completed,ORD014623,Automated migration
2021-06-12,Air Filter,Engine system,2,245.3,48.51,490.6,Wholesale Client,Maya,Completed,ORD005501,Automated migration
2021-06-12,Air Filter,Engine system,2,308.72,72.13,617.44,Retail Client,Cash,Completed,ORD005508,Automated migration
2021-06-12,Brake Pads,Braking system,3,1280.5,125.61,3841.5,Wholesale Client,Maya,Completed,ORD009276,Automated migration
2021-06-12,Brake Pads,Braking system,1,1006.49,83.28,1006.49,Retail Client,Bank Transfer,Completed,ORD009352,Automated migration
2021-06-12,Brake Pads,Braking system,2,960.99,96.78,1921.98,Retail Client,Maya,Completed,ORD009353,Automated migration
2021-06-12,Brake Pads,Braking system,1,965.22,51.38,965.22,Wholesale Client,Bank Transfer,Completed,ORD009354,Automated migration
2021-06-12,Oil Filter,Engine system,1,183.7,45.67,183.7,Wholesale Client,Check,Completed,ORD000431,Automated migration
2021-06-12,Oil Filter,Engine system,2,169.71,44.49,339.42,Wholesale Client,GCash,Completed,ORD000434,Automated migration
2021-06-12,Oil Filter,Engine system,1,223.72,25.27,223.72,Wholesale Client,Maya,Completed,ORD000444,Automated migration
2021-06-12,Oil Filter,Engine system,1,186.28,51.13,186.28,Wholesale Client,Cash,Completed,ORD000472,Automated migration
2021-06-12,Oil Filter,Engine system,1,220.88,54.19,220.88,Retail Client,Bank Transfer,Completed,ORD000486,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,1,3269.56,156.73,3269.56,Wholesale Client,Bank Transfer,Completed,ORD014438,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,2,3084.36,246.27,6168.72,Retail Client,Maya,Completed,ORD014457,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,1,2883.86,104.16,2883.86,Retail Client,Maya,Completed,ORD014489,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,1,3136.36,113.34,3136.36,Retail Client,GCash,Completed,ORD014508,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,1,3100.7,153.21,3100.7,Wholesale Client,GCash,Completed,ORD014533,Automated migration
2021-06-12,Shock Absorber,Suspension & traction,2,3746.62,413.88,7493.24,Retail Client,Cash,Completed,ORD014579,Automated migration
2021-06-13,Air Filter,Engine system,3,278.52,82.78,835.56,Retail Client,Check,Completed,ORD005544,Automated migration
2021-06-13,Brake Pads,Braking system,2,966.2,93.91,1932.4,Wholesale Client,Maya,Completed,ORD009287,Automated migration
2021-06-13,Brake Pads,Braking system,2,961.43,93.99,1922.86,Wholesale Client,Bank Transfer,Completed,ORD009304,Automated migration
2021-06-13,Brake Pads,Braking system,1,1242.52,85.59,1242.52,Wholesale Client,Cash,Completed,ORD009331,Automated migration
2021-06-13,Oil Filter,Engine system,1,182.93,46.03,182.93,Retail Client,Cash,Completed,ORD000428,Automated migration
2021-06-13,Oil Filter,Engine system,2,246.24,62.28,492.48,Retail Client,Cash,Completed,ORD000445,Automated migration
2021-06-13,Shock Absorber,Suspension & traction,4,2579.09,475.86,10316.36,Retail Client,Maya,Completed,ORD014447,Automated migration
2021-06-13,Shock Absorber,Suspension & traction,2,2800.97,142.08,5601.94,Retail Client,Check,Completed,ORD014496,Automated migration
2021-06-13,Shock Absorber,Suspension & traction,1,3022.22,192.72,3022.22,Wholesale Client,GCash,Completed,ORD014512,Automated migration
2021-06-13,Shock Absorber,Suspension & traction,3,4161.26,318.41,12483.78,Retail Client,Check,Completed,ORD014541,Automated migration
2021-06-13,Wheel Bearing,Drivetrain,2,2181.34,196.82,4362.68,Retail Client,GCash,Completed,ORD018547,Automated migration
2021-06-13,Wheel Bearing,Drivetrain,1,1605.28,119.15,1605.28,Retail Client,Maya,Completed,ORD018548,Automated migration
2021-06-14,Air Filter,Engine system,2,253.54,55.47,507.08,Retail Client,Check,Completed,ORD005495,Automated migration
2021-06-14,Air Filter,Engine system,1,335.21,46.97,335.21,Retail Client,GCash,Completed,ORD005522,Automated migration
2021-06-14,Brake Pads,Braking system,1,1355.93,83.12,1355.93,Wholesale Client,Cash,Completed,ORD009332,Automated migration
2021-06-14,Oil Filter,Engine system,1,207.86,45.13,207.86,Retail Client,Maya,Completed,ORD000406,Automated migration
2021-06-14,Oil Filter,Engine system,2,230.87,49.42,461.74,Wholesale Client,Check,Completed,ORD000460,Automated migration
2021-06-14,Oil Filter,Engine system,2,242.52,40.56,485.04,Retail Client,Maya,Completed,ORD000464,Automated migration
2021-06-14,Oil Filter,Engine system,1,179.14,39.57,179.14,Wholesale Client,Bank Transfer,Completed,ORD000482,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,4131.48,225.16,4131.48,Retail Client,Cash,Completed,ORD014453,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3026.46,98.66,3026.46,Retail Client,Bank Transfer,Completed,ORD014459,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3475.59,166.77,3475.59,Retail Client,Maya,Completed,ORD014502,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3859.89,153.69,3859.89,Retail Client,Bank Transfer,Completed,ORD014518,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,3,4153.59,496.18,12460.77,Wholesale Client,Maya,Completed,ORD014544,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3552.41,119.4,3552.41,Retail Client,Cash,Completed,ORD014552,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3869.85,180.93,3869.85,Wholesale Client,Maya,Completed,ORD014567,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,3,2933.47,401.18,8800.41,Retail Client,Bank Transfer,Completed,ORD014580,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,2,3985.67,211.43,7971.34,Retail Client,GCash,Completed,ORD014594,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3153.01,166.67,3153.01,Retail Client,Check,Completed,ORD014611,Automated migration
2021-06-14,Shock Absorber,Suspension & traction,1,3821.7,197.49,3821.7,Retail Client,GCash,Completed,ORD014635,Automated migration
2021-06-15,Air Filter,Engine system,1,321.08,47.92,321.08,Retail Client,Cash,Completed,ORD005486,Automated migration
2021-06-15,Air Filter,Engine system,1,259.06,41.35,259.06,Wholesale Client,Check,Completed,ORD005505,Automated migration
2021-06-15,Air Filter,Engine system,1,254.59,54.28,254.59,Retail Client,Check,Completed,ORD005512,Automated migration
2021-06-15,Air Filter,Engine system,1,251.33,44.91,251.33,Retail Client,Maya,Completed,ORD005543,Automated migration
2021-06-15,Alternator,Electrical system,1,11886.24,403.69,11886.24,Retail Client,Bank Transfer,Completed,ORD022450,Automated migration
2021-06-15,Alternator,Electrical system,1,8526.98,446.56,8526.98,Retail Client,Maya,Completed,ORD022451,Automated migration
2021-06-15,Brake Pads,Braking system,1,1117.15,81.73,1117.15,Retail Client,GCash,Completed,ORD009284,Automated migration
2021-06-15,Brake Pads,Braking system,3,1032.86,176.64,3098.58,Wholesale Client,Cash,Completed,ORD009322,Automated migration
2021-06-15,Oil Filter,Engine system,2,169.21,61.8,338.42,Wholesale Client,Bank Transfer,Completed,ORD000430,Automated migration
2021-06-15,Oil Filter,Engine system,2,231.77,48.76,463.54,Retail Client,Check,Completed,ORD000479,Automated migration
2021-06-15,Oil Filter,Engine system,1,225.84,34.78,225.84,Wholesale Client,Cash,Completed,ORD000491,Automated migration
2021-06-15,Oil Filter,Engine system,3,216.45,55.14,649.35,Retail Client,Check,Completed,ORD000493,Automated migration
2021-06-15,Shock Absorber,Suspension & traction,1,2855.62,130.35,2855.62,Retail Client,Bank Transfer,Completed,ORD014485,Automated migration
2021-06-15,Shock Absorber,Suspension & traction,1,3848.51,132.49,3848.51,Retail Client,Check,Completed,ORD014569,Automated migration
2021-06-15,Shock Absorber,Suspension & traction,1,3721.14,169.53,3721.14,Retail Client,GCash,Completed,ORD014583,Automated migration
2021-06-16,Air Filter,Engine system,1,265.9,49.64,265.9,Retail Client,GCash,Completed,ORD005480,Automated migration
2021-06-16,Air Filter,Engine system,1,290.13,40.3,290.13,Wholesale Client,Bank Transfer,Completed,ORD005481,Automated migration
2021-06-16,Air Filter,Engine system,3,293.89,64.0,881.67,Retail Client,GCash,Completed,ORD005502,Automated migration
2021-06-16,Air Filter,Engine system,2,335.16,63.05,670.32,Retail Client,Maya,Completed,ORD005560,Automated migration
2021-06-16,Alternator,Electrical system,2,11397.01,1161.05,22794.02,Wholesale Client,Check,Completed,ORD022436,Automated migration
2021-06-16,Alternator,Electrical system,1,9884.58,503.67,9884.58,Retail Client,Check,Completed,ORD022455,Automated migration
2021-06-16,Brake Pads,Braking system,1,1366.57,66.01,1366.57,Retail Client,Check,Completed,ORD009285,Automated migration
2021-06-16,Brake Pads,Braking system,1,1356.28,83.31,1356.28,Wholesale Client,Bank Transfer,Completed,ORD009312,Automated migration
2021-06-16,Brake Pads,Braking system,1,1111.87,68.6,1111.87,Wholesale Client,Maya,Completed,ORD009315,Automated migration
2021-06-16,Brake Pads,Braking system,2,1194.99,92.96,2389.98,Wholesale Client,Maya,Completed,ORD009327,Automated migration
2021-06-16,Oil Filter,Engine system,3,173.62,46.22,520.86,Retail Client,Bank Transfer,Completed,ORD000439,Automated migration
2021-06-16,Oil Filter,Engine system,1,248.26,26.55,248.26,Wholesale Client,Maya,Completed,ORD000451,Automated migration
2021-06-16,Oil Filter,Engine system,1,243.99,38.92,243.99,Wholesale Client,GCash,Completed,ORD000458,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,2,3872.02,310.36,7744.04,Wholesale Client,Check,Completed,ORD014448,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,4,3141.44,395.31,12565.76,Retail Client,Maya,Completed,ORD014488,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,1,2558.06,143.59,2558.06,Wholesale Client,GCash,Completed,ORD014559,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,3,3681.46,523.55,11044.38,Wholesale Client,Cash,Completed,ORD014571,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,1,3359.91,98.54,3359.91,Retail Client,GCash,Completed,ORD014578,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,1,2744.94,147.95,2744.94,Retail Client,GCash,Completed,ORD014604,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,1,3597.75,179.56,3597.75,Retail Client,Check,Completed,ORD014620,Automated migration
2021-06-16,Shock Absorber,Suspension & traction,1,2971.79,170.19,2971.79,Wholesale Client,Check,Completed,ORD014626,Automated migration
2021-06-17,Air Filter,Engine system,2,317.98,73.16,635.96,Retail Client,Check,Completed,ORD005534,Automated migration
2021-06-17,Air Filter,Engine system,1,313.39,37.62,313.39,Retail Client,GCash,Completed,ORD005537,Automated migration
2021-06-17,Air Filter,Engine system,3,329.22,76.12,987.66,Retail Client,Bank Transfer,Completed,ORD005552,Automated migration
2021-06-17,Alternator,Electrical system,3,11358.39,1594.35,34075.17,Wholesale Client,Check,Completed,ORD022427,Automated migration
2021-06-17,Alternator,Electrical system,1,6925.43,369.92,6925.43,Retail Client,GCash,Completed,ORD022438,Automated migration
2021-06-17,Brake Pads,Braking system,1,1207.73,79.62,1207.73,Retail Client,GCash,Completed,ORD009278,Automated migration
2021-06-17,Brake Pads,Braking system,1,1293.11,54.23,1293.11,Wholesale Client,GCash,Completed,ORD009283,Automated migration
2021-06-17,Brake Pads,Braking system,1,1133.03,89.19,1133.03,Wholesale Client,Maya,Completed,ORD009306,Automated migration
2021-06-17,Brake Pads,Braking system,1,1241.89,60.9,1241.89,Retail Client,GCash,Completed,ORD009326,Automated migration
2021-06-17,Brake Pads,Braking system,1,950.91,51.26,950.91,Wholesale Client,Cash,Completed,ORD009328,Automated migration
2021-06-17,Brake Pads,Braking system,1,1018.58,80.94,1018.58,Wholesale Client,GCash,Completed,ORD009333,Automated migration
2021-06-17,Brake Pads,Braking system,2,1505.1,127.54,3010.2,Retail Client,GCash,Completed,ORD009335,Automated migration
2021-06-17,Brake Pads,Braking system,2,1271.61,122.17,2543.22,Wholesale Client,Cash,Completed,ORD009338,Automated migration
2021-06-17,Oil Filter,Engine system,1,246.94,53.33,246.94,Wholesale Client,Check,Completed,ORD000407,Automated migration
2021-06-17,Oil Filter,Engine system,2,175.27,53.58,350.54,Wholesale Client,Cash,Completed,ORD000415,Automated migration
2021-06-17,Oil Filter,Engine system,1,237.49,61.6,237.49,Retail Client,Check,Completed,ORD000463,Automated migration
2021-06-17,Oil Filter,Engine system,2,210.16,47.46,420.32,Retail Client,GCash,Completed,ORD000475,Automated migration
2021-06-17,Oil Filter,Engine system,1,193.59,30.51,193.59,Wholesale Client,GCash,Completed,ORD000496,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,2,3557.9,362.35,7115.8,Retail Client,Maya,Completed,ORD014514,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,1,4143.55,188.86,4143.55,Wholesale Client,Cash,Completed,ORD014524,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,2,3733.48,219.54,7466.96,Wholesale Client,Cash,Completed,ORD014543,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,1,2904.13,93.21,2904.13,Wholesale Client,Cash,Completed,ORD014547,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,3,3050.89,253.84,9152.67,Retail Client,Maya,Completed,ORD014587,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,1,3639.16,145.14,3639.16,Wholesale Client,GCash,Completed,ORD014609,Automated migration
2021-06-17,Shock Absorber,Suspension & traction,1,3584.71,155.27,3584.71,Retail Client,Cash,Completed,ORD014632,Automated migration
2021-06-18,Air Filter,Engine system,1,273.45,53.25,273.45,Wholesale Client,Bank Transfer,Completed,ORD005515,Automated migration
2021-06-18,Air Filter,Engine system,1,235.84,34.76,235.84,Retail Client,GCash,Completed,ORD005521,Automated migration
2021-06-18,Air Filter,Engine system,2,326.18,43.75,652.36,Wholesale Client,Cash,Completed,ORD005533,Automated migration
2021-06-18,Air Filter,Engine system,1,302.57,55.29,302.57,Retail Client,GCash,Completed,ORD005550,Automated migration
2021-06-18,Air Filter,Engine system,1,229.15,44.54,229.15,Wholesale Client,Check,Completed,ORD005556,Automated migration
2021-06-18,Alternator,Electrical system,2,6992.31,713.92,13984.62,Wholesale Client,Maya,Completed,ORD022430,Automated migration
2021-06-18,Alternator,Electrical system,2,7786.63,579.8,15573.26,Wholesale Client,Check,Completed,ORD022452,Automated migration
2021-06-18,Brake Pads,Braking system,1,1221.34,79.66,1221.34,Wholesale Client,Maya,Completed,ORD009272,Automated migration
2021-06-18,Brake Pads,Braking system,3,990.59,181.39,2971.77,Retail Client,GCash,Completed,ORD009293,Automated migration
2021-06-18,Brake Pads,Braking system,3,1271.21,184.73,3813.63,Retail Client,Bank Transfer,Completed,ORD009296,Automated migration
2021-06-18,Oil Filter,Engine system,1,220.04,46.33,220.04,Retail Client,Cash,Completed,ORD000440,Automated migration
2021-06-18,Oil Filter,Engine system,1,189.7,53.03,189.7,Retail Client,Bank Transfer,Completed,ORD000467,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,1,3301.14,177.74,3301.14,Retail Client,Cash,Completed,ORD014469,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,3,3441.39,291.78,10324.17,Retail Client,Check,Completed,ORD014471,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,2,3888.7,407.05,7777.4,Retail Client,Bank Transfer,Completed,ORD014478,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,1,2403.34,159.95,2403.34,Retail Client,Check,Completed,ORD014484,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,2,3721.47,308.73,7442.94,Wholesale Client,Check,Completed,ORD014504,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,2,3551.51,328.67,7103.02,Retail Client,Bank Transfer,Completed,ORD014522,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,2,4027.14,400.52,8054.28,Wholesale Client,GCash,Completed,ORD014577,Automated migration
2021-06-18,Shock Absorber,Suspension & traction,2,3243.9,229.57,6487.8,Wholesale Client,Maya,Completed,ORD014624,Automated migration
2021-06-19,Air Filter,Engine system,1,349.09,55.28,349.09,Wholesale Client,GCash,Completed,ORD005482,Automated migration
2021-06-19,Air Filter,Engine system,1,338.21,61.51,338.21,Wholesale Client,Check,Completed,ORD005496,Automated migration
2021-06-19,Air Filter,Engine system,3,356.55,82.87,1069.65,Wholesale Client,Bank Transfer,Completed,ORD005499,Automated migration
2021-06-19,Air Filter,Engine system,2,313.24,55.52,626.48,Wholesale Client,Cash,Completed,ORD005523,Automated migration
