date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2020-03-05,ORD000303,Brake Fluid,Braking system,Retail,50,12.4,620.0,Transfer
2020-04-29,ORD000304,Brake Fluid,Braking system,Retail,48,11.33,543.84,Transfer
2020-05-25,ORD000305,Brake Fluid,Braking system,Retail,37,8.03,297.11,Check
2020-06-09,ORD000306,Brake Fluid,Braking system,Wholesale,45,10.33,464.85,Credit card
2020-07-17,ORD000307,Brake Fluid,Braking system,Wholesale,40,10.5,420.0,Check
2020-08-07,ORD000308,Brake Fluid,Braking system,Retail,40,8.7,348.0,Cash
2020-09-22,ORD000309,Brake Fluid,Braking system,Wholesale,25,14.11,352.75,Check
2020-10-21,ORD000310,Brake Fluid,Braking system,Wholesale,28,8.25,231.0,Check
2020-11-01,ORD000311,Brake Fluid,Braking system,Retail,29,12.36,358.44,Transfer
2020-12-15,ORD000312,Brake Fluid,Braking system,Retail,41,8.77,359.57,Transfer
2021-01-26,ORD000313,Brake Fluid,Braking system,Retail,38,11.24,427.12,Transfer
2021-02-14,ORD000314,Brake Fluid,Braking system,Wholesale,32,10.89,348.48,Check
2021-03-04,ORD000315,Brake Fluid,Braking system,Wholesale,27,13.13,354.51,Credit card
2021-04-26,ORD000316,Brake Fluid,Braking system,Wholesale,44,9.01,396.44,Transfer
2021-05-31,ORD000317,Brake Fluid,Braking system,Retail,24,11.24,269.76,Transfer
2021-06-28,ORD000318,Brake Fluid,Braking system,Wholesale,37,8.94,330.78,Transfer
2021-07-22,ORD000319,Brake Fluid,Braking system,Retail,26,8.25,214.5,Credit card
2021-08-03,ORD000320,Brake Fluid,Braking system,Wholesale,38,10.79,410.02,Credit card
2021-09-10,ORD000321,Brake Fluid,Braking system,Retail,33,11.07,365.31,Check
2021-10-18,ORD000322,Brake Fluid,Braking system,Wholesale,14,10.94,153.16,Cash
2021-11-12,ORD000323,Brake Fluid,Braking system,Wholesale,38,11.49,436.62,Transfer
2021-12-30,ORD000324,Brake Fluid,Braking system,Wholesale,37,10.68,395.16,Check
2022-01-06,ORD000325,Brake Fluid,Braking system,Wholesale,39,10.67,416.13,Cash
2022-02-26,ORD000326,Brake Fluid,Braking system,Wholesale,32,14.51,464.32,Cash
2022-03-08,ORD000327,Brake Fluid,Braking system,Retail,41,8.44,346.04,Credit card
2022-04-23,ORD000328,Brake Fluid,Braking system,Retail,42,12.87,540.54,Cash
2022-05-09,ORD000329,Brake Fluid,Braking system,Retail,24,11.68,280.32,Credit card
2022-06-04,ORD000330,Brake Fluid,Braking system,Wholesale,30,13.26,397.8,Transfer
2022-07-29,ORD000331,Brake Fluid,Braking system,Wholesale,44,12.34,542.96,Credit card
2022-08-10,ORD000332,Brake Fluid,Braking system,Retail,36,8.64,311.04,Credit card
2022-09-13,ORD000333,Brake Fluid,Braking system,Wholesale,20,8.19,163.8,Cash
2022-10-26,ORD000334,Brake Fluid,Braking system,Wholesale,49,12.1,592.9,Credit card
2022-11-07,ORD000335,Brake Fluid,Braking system,Retail,59,11.76,693.84,Credit card
2022-12-14,ORD000336,Brake Fluid,Braking system,Retail,61,13.66,833.26,Cash
2023-01-31,ORD000337,Brake Fluid,Braking system,Wholesale,29,11.33,328.57,Transfer
2023-02-19,ORD000338,Brake Fluid,Braking system,Wholesale,49,11.69,572.81,Cash
2023-03-20,ORD000339,Brake Fluid,Braking system,Wholesale,52,12.87,669.24,Check
2023-04-06,ORD000340,Brake Fluid,Braking system,Wholesale,44,9.39,413.16,Check
2023-05-28,ORD000341,Brake Fluid,Braking system,Retail,52,10.39,540.28,Credit card
2023-06-28,ORD000342,Brake Fluid,Braking system,Wholesale,45,10.6,477.0,Check
2023-07-26,ORD000343,Brake Fluid,Braking system,Wholesale,28,14.24,398.72,Credit card
2023-08-23,ORD000344,Brake Fluid,Braking system,Wholesale,40,12.94,517.6,Cash
2023-09-09,ORD000345,Brake Fluid,Braking system,Retail,20,10.06,201.2,Credit card
2023-10-12,ORD000346,Brake Fluid,Braking system,Wholesale,31,10.16,314.96,Check
2023-11-27,ORD000347,Brake Fluid,Braking system,Retail,28,10.21,285.88,Cash
2023-12-31,ORD000348,Brake Fluid,Braking system,Retail,38,12.19,463.22,Check
2024-01-14,ORD000349,Brake Fluid,Braking system,Retail,44,14.17,623.48,Transfer
2024-02-06,ORD000350,Brake Fluid,Braking system,Retail,42,14.46,607.32,Credit card
2024-03-21,ORD000351,Brake Fluid,Braking system,Retail,43,8.48,364.64,Check
2024-04-08,ORD000352,Brake Fluid,Braking system,Wholesale,50,14.56,728.0,Cash
2024-05-17,ORD000353,Brake Fluid,Braking system,Retail,36,8.59,309.24,Cash
2024-06-22,ORD000354,Brake Fluid,Braking system,Retail,25,8.22,205.5,Credit card
2024-07-07,ORD000355,Brake Fluid,Braking system,Wholesale,56,14.19,794.64,Check
2024-08-09,ORD000356,Brake Fluid,Braking system,Wholesale,48,11.37,545.76,Credit card
2024-09-14,ORD000357,Brake Fluid,Braking system,Retail,27,14.12,381.24,Transfer
2024-10-03,ORD000358,Brake Fluid,Braking system,Wholesale,38,13.1,497.8,Transfer
2024-11-10,ORD000359,Brake Fluid,Braking system,Retail,28,11.89,332.92,Cash
2024-12-25,ORD000360,Brake Fluid,Braking system,Wholesale,40,11.94,477.6,Credit card
2020-01-19,ORD000361,Coolant,Engine system,Wholesale,84,12.96,1088.64,Credit card
2020-02-07,ORD000362,Coolant,Engine system,Wholesale,76,10.75,817.0,Credit card
2020-03-30,ORD000363,Coolant,Engine system,Retail,81,8.03,650.43,Cash
2020-04-09,ORD000364,Coolant,Engine system,Retail,74,11.63,860.62,Credit card
2020-05-17,ORD000365,Coolant,Engine system,Wholesale,88,12.61,1109.68,Transfer
2020-06-02,ORD000366,Coolant,Engine system,Wholesale,78,6.99,545.22,Transfer
2020-07-10,ORD000367,Coolant,Engine system,Retail,81,13.64,1104.84,Transfer
2020-08-24,ORD000368,Coolant,Engine system,Retail,111,7.98,885.78,Check
2020-09-06,ORD000369,Coolant,Engine system,Retail,109,12.61,1374.49,Check
2020-10-11,ORD000370,Coolant,Engine system,Wholesale,88,13.19,1160.72,Check
2020-11-11,ORD000371,Coolant,Engine system,Wholesale,84,8.23,691.32,Cash
2020-12-18,ORD000372,Coolant,Engine system,Wholesale,94,8.72,819.68,Transfer
2021-01-01,ORD000373,Coolant,Engine system,Retail,87,6.1,530.7,Transfer
2021-02-06,ORD000374,Coolant,Engine system,Wholesale,97,9.74,944.78,Transfer
2021-03-06,ORD000375,Coolant,Engine system,Retail,89,6.47,575.83,Cash
2021-04-25,ORD000376,Coolant,Engine system,Retail,62,10.31,639.22,Credit card
2021-05-12,ORD000377,Coolant,Engine system,Retail,101,11.09,1120.09,Check
2021-06-29,ORD000378,Coolant,Engine system,Retail,91,12.18,1108.38,Transfer
2021-07-05,ORD000379,Coolant,Engine system,Wholesale,92,9.11,838.12,Transfer
2021-08-09,ORD000380,Coolant,Engine system,Retail,91,6.06,551.46,Check
2021-09-16,ORD000381,Coolant,Engine system,Wholesale,93,7.52,699.36,Credit card
2021-10-19,ORD000382,Coolant,Engine system,Wholesale,74,13.23,979.02,Transfer
2021-11-29,ORD000383,Coolant,Engine system,Retail,100,10.91,1091.0,Cash
2021-12-22,ORD000384,Coolant,Engine system,Retail,96,7.08,679.68,Transfer
2022-01-09,ORD000385,Coolant,Engine system,Retail,88,9.85,866.8,Cash
2022-02-07,ORD000386,Coolant,Engine system,Wholesale,94,8.53,801.82,Cash
2022-03-16,ORD000387,Coolant,Engine system,Wholesale,83,7.03,583.49,Transfer
2022-04-24,ORD000388,Coolant,Engine system,Retail,82,10.1,828.2,Cash
2022-05-13,ORD000389,Coolant,Engine system,Retail,86,9.04,777.44,Credit card
2022-06-11,ORD000390,Coolant,Engine system,Wholesale,82,9.98,818.36,Credit card
2022-07-27,ORD000391,Coolant,Engine system,Wholesale,95,7.43,705.85,Credit card
2022-08-10,ORD000392,Coolant,Engine system,Wholesale,90,7.42,667.8,Credit card
2022-09-11,ORD000393,Coolant,Engine system,Wholesale,81,11.13,901.53,Credit card
2022-10-01,ORD000394,Coolant,Engine system,Wholesale,58,7.76,450.08,Cash
2022-11-01,ORD000395,Coolant,Engine system,Wholesale,100,13.16,1316.0,Cash
2022-12-04,ORD000396,Coolant,Engine system,Wholesale,92,10.27,944.84,Cash
2023-01-26,ORD000397,Coolant,Engine system,Retail,77,8.73,672.21,Transfer
2023-02-22,ORD000398,Coolant,Engine system,Wholesale,98,9.31,912.38,Check
2023-03-04,ORD000399,Coolant,Engine system,Retail,80,13.82,1105.6,Check
2023-04-05,ORD000400,Coolant,Engine system,Retail,87,10.73,933.51,Transfer
2023-05-25,ORD000401,Coolant,Engine system,Retail,67,12.78,856.26,Transfer
2023-06-17,ORD000402,Coolant,Engine system,Wholesale,65,8.91,579.15,Check
2023-07-07,ORD000403,Coolant,Engine system,Retail,125,12.24,1530.0,Cash
2023-08-22,ORD000404,Coolant,Engine system,Retail,79,7.25,572.75,Credit card
2023-09-21,ORD000405,Coolant,Engine system,Wholesale,84,6.46,542.64,Transfer
2023-10-26,ORD000406,Coolant,Engine system,Wholesale,92,10.74,988.08,Cash
2023-11-30,ORD000407,Coolant,Engine system,Retail,86,6.59,566.74,Check
2023-12-19,ORD000408,Coolant,Engine system,Wholesale,93,13.83,1286.19,Cash
2024-01-21,ORD000409,Coolant,Engine system,Retail,67,8.47,567.49,Check
2024-02-20,ORD000410,Coolant,Engine system,Wholesale,90,10.6,954.0,Credit card
2024-03-28,ORD000411,Coolant,Engine system,Wholesale,90,10.5,945.0,Transfer
2024-04-03,ORD000412,Coolant,Engine system,Wholesale,79,6.11,482.69,Credit card
2024-05-07,ORD000413,Coolant,Engine system,Retail,96,6.45,619.2,Transfer
2024-06-08,ORD000414,Coolant,Engine system,Wholesale,104,8.2,852.8,Cash
2024-07-26,ORD000415,Coolant,Engine system,Wholesale,86,8.16,701.76,Cash
2024-08-23,ORD000416,Coolant,Engine system,Retail,95,10.57,1004.15,Transfer
2024-09-15,ORD000417,Coolant,Engine system,Wholesale,88,10.83,953.04,Cash
2024-10-17,ORD000418,Coolant,Engine system,Wholesale,100,7.96,796.0,Transfer
2024-11-10,ORD000419,Coolant,Engine system,Wholesale,78,12.96,1010.88,Transfer
2024-12-29,ORD000420,Coolant,Engine system,Wholesale,91,7.6,691.6,Check
2020-01-23,ORD000421,Battery,Electrical system,Wholesale,31,68.94,2137.14,Check
2020-02-14,ORD000422,Battery,Electrical system,Wholesale,9,89.92,809.28,Credit card
2020-03-31,ORD000423,Battery,Electrical system,Wholesale,20,56.05,1121.0,Cash
2020-04-26,ORD000424,Battery,Electrical system,Wholesale,42,77.0,3234.0,Credit card
2020-05-18,ORD000425,Battery,Electrical system,Retail,8,45.08,360.64,Cash
2020-06-01,ORD000426,Battery,Electrical system,Wholesale,0,82.58,0.0,Cash
2020-07-01,ORD000427,Battery,Electrical system,Retail,0,47.58,0.0,Transfer
2020-08-01,ORD000428,Battery,Electrical system,Retail,0,76.66,0.0,Credit card
2020-09-11,ORD000429,Battery,Electrical system,Wholesale,37,40.05,1481.85,Transfer
2020-10-17,ORD000430,Battery,Electrical system,Wholesale,20,62.34,1246.8,Credit card
2020-11-06,ORD000431,Battery,Electrical system,Wholesale,21,41.13,863.73,Transfer
2020-12-17,ORD000432,Battery,Electrical system,Wholesale,9,78.68,708.12,Transfer
2021-01-25,ORD000433,Battery,Electrical system,Retail,1,51.99,51.99,Credit card
2021-02-01,ORD000434,Battery,Electrical system,Wholesale,0,49.36,0.0,Credit card
2021-03-01,ORD000435,Battery,Electrical system,Retail,0,46.82,0.0,Credit card
2021-04-27,ORD000436,Battery,Electrical system,Retail,34,66.6,2264.4,Credit card
2021-05-05,ORD000437,Battery,Electrical system,Retail,33,68.62,2264.46,Transfer
2021-06-29,ORD000438,Battery,Electrical system,Wholesale,26,82.47,2144.22,Cash
2021-07-28,ORD000439,Battery,Electrical system,Wholesale,2,59.18,118.36,Check
2021-08-01,ORD000440,Battery,Electrical system,Wholesale,0,73.05,0.0,Credit card
2021-09-14,ORD000441,Battery,Electrical system,Retail,19,59.88,1137.72,Credit card
2021-10-16,ORD000442,Battery,Electrical system,Wholesale,1,72.07,72.07,Cash
2021-11-01,ORD000443,Battery,Electrical system,Retail,0,85.63,0.0,Credit card
2021-12-01,ORD000444,Battery,Electrical system,Wholesale,0,75.04,0.0,Check
2022-01-29,ORD000445,Battery,Electrical system,Wholesale,1,59.39,59.39,Cash
2022-02-01,ORD000446,Battery,Electrical system,Wholesale,0,67.47,0.0,Credit card
2022-03-01,ORD000447,Battery,Electrical system,Retail,0,63.92,0.0,Check
2022-04-01,ORD000448,Battery,Electrical system,Wholesale,0,85.26,0.0,Transfer
2022-05-02,ORD000449,Battery,Electrical system,Retail,3,76.09,228.27,Cash
2022-06-01,ORD000450,Battery,Electrical system,Wholesale,0,84.38,0.0,Check
2022-07-01,ORD000451,Battery,Electrical system,Wholesale,0,81.06,0.0,Transfer
2022-08-01,ORD000452,Battery,Electrical system,Wholesale,0,86.31,0.0,Transfer
2022-09-27,ORD000453,Battery,Electrical system,Wholesale,24,41.09,986.16,Credit card
2022-10-01,ORD000454,Battery,Electrical system,Retail,0,73.92,0.0,Cash
2022-11-23,ORD000455,Battery,Electrical system,Retail,33,79.61,2627.13,Transfer
2022-12-01,ORD000456,Battery,Electrical system,Retail,0,84.43,0.0,Cash
2023-01-23,ORD000457,Battery,Electrical system,Retail,30,86.5,2595.0,Transfer
2023-02-01,ORD000458,Battery,Electrical system,Wholesale,24,55.28,1326.72,Cash
2023-03-01,ORD000459,Battery,Electrical system,Wholesale,0,89.74,0.0,Check
2023-04-01,ORD000460,Battery,Electrical system,Retail,0,80.41,0.0,Transfer
2023-05-01,ORD000461,Battery,Electrical system,Wholesale,0,70.92,0.0,Credit card
2023-06-08,ORD000462,Battery,Electrical system,Wholesale,51,50.86,2593.86,Check
2023-07-01,ORD000463,Battery,Electrical system,Retail,0,59.58,0.0,Cash
2023-08-15,ORD000464,Battery,Electrical system,Wholesale,50,57.85,2892.5,Check
2023-09-01,ORD000465,Battery,Electrical system,Wholesale,38,73.77,2803.26,Check
2023-10-20,ORD000466,Battery,Electrical system,Wholesale,38,52.62,1999.56,Credit card
2023-11-01,ORD000467,Battery,Electrical system,Wholesale,0,76.16,0.0,Check
2023-12-01,ORD000468,Battery,Electrical system,Retail,0,59.61,0.0,Credit card
2024-01-01,ORD000469,Battery,Electrical system,Wholesale,0,72.43,0.0,Credit card
2024-02-01,ORD000470,Battery,Electrical system,Wholesale,0,88.91,0.0,Check
2024-03-06,ORD000471,Battery,Electrical system,Retail,5,57.15,285.75,Check
2024-04-25,ORD000472,Battery,Electrical system,Wholesale,1,67.2,67.2,Cash
2024-05-01,ORD000473,Battery,Electrical system,Wholesale,0,63.75,0.0,Check
2024-06-19,ORD000474,Battery,Electrical system,Wholesale,7,48.8,341.6,Cash
2024-07-01,ORD000475,Battery,Electrical system,Retail,0,64.2,0.0,Credit card
2024-08-01,ORD000476,Battery,Electrical system,Retail,18,47.64,857.52,Transfer
2024-09-01,ORD000477,Battery,Electrical system,Retail,0,47.49,0.0,Transfer
2024-10-01,ORD000478,Battery,Electrical system,Retail,0,71.99,0.0,Cash
2024-11-10,ORD000479,Battery,Electrical system,Retail,1,50.47,50.47,Cash
2024-12-03,ORD000480,Battery,Electrical system,Wholesale,28,60.02,1680.56,Transfer
2020-01-01,ORD000481,Alternator,Electrical system,Wholesale,35,95.18,3331.3,Cash
2020-02-01,ORD000482,Alternator,Electrical system,Retail,0,94.44,0.0,Cash
2020-03-01,ORD000483,Alternator,Electrical system,Wholesale,0,84.77,0.0,Transfer
2020-04-01,ORD000484,Alternator,Electrical system,Wholesale,0,117.42,0.0,Transfer
2020-05-01,ORD000485,Alternator,Electrical system,Retail,0,109.07,0.0,Credit card
2020-06-01,ORD000486,Alternator,Electrical system,Wholesale,0,112.31,0.0,Credit card
2020-07-01,ORD000487,Alternator,Electrical system,Retail,0,58.17,0.0,Check
2020-08-01,ORD000488,Alternator,Electrical system,Retail,0,87.0,0.0,Credit card
2020-09-29,ORD000489,Alternator,Electrical system,Wholesale,22,117.04,2574.88,Cash
2020-10-31,ORD000490,Alternator,Electrical system,Wholesale,15,106.62,1599.3,Transfer
2020-11-01,ORD000491,Alternator,Electrical system,Retail,0,55.42,0.0,Credit card
2020-12-01,ORD000492,Alternator,Electrical system,Retail,0,80.29,0.0,Transfer
2021-01-01,ORD000493,Alternator,Electrical system,Wholesale,0,54.79,0.0,Credit card
2021-02-01,ORD000494,Alternator,Electrical system,Retail,0,63.84,0.0,Credit card
2021-03-01,ORD000495,Alternator,Electrical system,Wholesale,0,104.05,0.0,Credit card
2021-04-02,ORD000496,Alternator,Electrical system,Retail,10,111.08,1110.8,Cash
2021-05-01,ORD000497,Alternator,Electrical system,Wholesale,0,57.83,0.0,Cash
2021-06-26,ORD000498,Alternator,Electrical system,Retail,14,110.24,1543.36,Check
2021-07-06,ORD000499,Alternator,Electrical system,Retail,34,117.15,3983.1,Transfer
2021-08-01,ORD000500,Alternator,Electrical system,Retail,0,66.14,0.0,Cash
2021-09-01,ORD000501,Alternator,Electrical system,Retail,0,113.56,0.0,Cash
2021-10-01,ORD000502,Alternator,Electrical system,Retail,0,91.55,0.0,Credit card
2021-11-08,ORD000503,Alternator,Electrical system,Retail,38,94.42,3587.96,Transfer
2021-12-24,ORD000504,Alternator,Electrical system,Retail,21,74.26,1559.46,Transfer
2022-01-01,ORD000505,Alternator,Electrical system,Retail,0,98.94,0.0,Check
2022-02-05,ORD000506,Alternator,Electrical system,Wholesale,25,62.11,1552.75,Check
2022-03-01,ORD000507,Alternator,Electrical system,Wholesale,0,111.88,0.0,Check
2022-04-01,ORD000508,Alternator,Electrical system,Wholesale,0,108.79,0.0,Cash
2022-05-01,ORD000509,Alternator,Electrical system,Retail,0,108.51,0.0,Credit card
2022-06-01,ORD000510,Alternator,Electrical system,Wholesale,0,75.08,0.0,Credit card
2022-07-20,ORD000511,Alternator,Electrical system,Retail,56,81.04,4538.24,Transfer
2022-08-01,ORD000512,Alternator,Electrical system,Wholesale,0,114.92,0.0,Credit card
2022-09-28,ORD000513,Alternator,Electrical system,Retail,39,69.53,2711.67,Transfer
2022-10-25,ORD000514,Alternator,Electrical system,Wholesale,14,55.24,773.36,Check
2022-11-19,ORD000515,Alternator,Electrical system,Retail,11,51.77,569.47,Cash
2022-12-17,ORD000516,Alternator,Electrical system,Retail,41,77.98,3197.18,Transfer
2023-01-01,ORD000517,Alternator,Electrical system,Wholesale,0,89.97,0.0,Transfer
2023-02-01,ORD000518,Alternator,Electrical system,Retail,0,73.77,0.0,Check
2023-03-03,ORD000519,Alternator,Electrical system,Wholesale,6,103.62,621.72,Cash
2023-04-24,ORD000520,Alternator,Electrical system,Wholesale,34,89.99,3059.66,Transfer
2023-05-10,ORD000521,Alternator,Electrical system,Wholesale,33,113.03,3729.99,Check
2023-06-17,ORD000522,Alternator,Electrical system,Wholesale,36,96.86,3486.96,Cash
2023-07-18,ORD000523,Alternator,Electrical system,Retail,44,81.61,3590.84,Check
2023-08-31,ORD000524,Alternator,Electrical system,Wholesale,15,107.51,1612.65,Credit card
2023-09-21,ORD000525,Alternator,Electrical system,Retail,36,66.12,2380.32,Cash
2023-10-01,ORD000526,Alternator,Electrical system,Retail,0,77.67,0.0,Check
2023-11-01,ORD000527,Alternator,Electrical system,Wholesale,0,107.26,0.0,Credit card
2023-12-27,ORD000528,Alternator,Electrical system,Wholesale,22,110.2,2424.4,Credit card
2024-01-11,ORD000529,Alternator,Electrical system,Wholesale,19,82.88,1574.72,Check
2024-02-01,ORD000530,Alternator,Electrical system,Retail,0,119.55,0.0,Check
2024-03-01,ORD000531,Alternator,Electrical system,Wholesale,0,91.87,0.0,Check
2024-04-01,ORD000532,Alternator,Electrical system,Wholesale,0,59.42,0.0,Cash
2024-05-24,ORD000533,Alternator,Electrical system,Wholesale,1,65.38,65.38,Cash
2024-06-01,ORD000534,Alternator,Electrical system,Retail,0,100.28,0.0,Cash
2024-07-01,ORD000535,Alternator,Electrical system,Wholesale,15,68.5,1027.5,Check
2024-08-05,ORD000536,Alternator,Electrical system,Wholesale,3,61.38,184.14,Transfer
2024-09-25,ORD000537,Alternator,Electrical system,Retail,41,55.31,2267.71,Transfer
2024-10-01,ORD000538,Alternator,Electrical system,Wholesale,0,118.4,0.0,Transfer
2024-11-01,ORD000539,Alternator,Electrical system,Wholesale,0,53.79,0.0,Credit card
2024-12-01,ORD000540,Alternator,Electrical system,Wholesale,0,52.37,0.0,Cash
2020-01-05,ORD000541,Starter Motor,Electrical system,Wholesale,23,100.26,2305.98,Check
2020-02-01,ORD000542,Starter Motor,Electrical system,Wholesale,0,110.88,0.0,Transfer
2020-03-04,ORD000543,Starter Motor,Electrical system,Retail,6,78.25,469.5,Cash
2020-04-06,ORD000544,Starter Motor,Electrical system,Retail,36,122.36,4404.96,Check
2020-05-01,ORD000545,Starter Motor,Electrical system,Wholesale,0,104.97,0.0,Credit card
2020-06-30,ORD000546,Starter Motor,Electrical system,Retail,1,81.89,81.89,Transfer
2020-07-01,ORD000547,Starter Motor,Electrical system,Wholesale,0,132.05,0.0,Check
2020-08-01,ORD000548,Starter Motor,Electrical system,Wholesale,0,93.9,0.0,Transfer
2020-09-24,ORD000549,Starter Motor,Electrical system,Retail,30,81.39,2441.7,Cash
2020-10-01,ORD000550,Starter Motor,Electrical system,Retail,0,100.49,0.0,Credit card
2020-11-01,ORD000551,Starter Motor,Electrical system,Wholesale,0,77.52,0.0,Check
2020-12-11,ORD000552,Starter Motor,Electrical system,Retail,21,87.43,1836.03,Credit card
2021-01-01,ORD000553,Starter Motor,Electrical system,Wholesale,0,107.35,0.0,Check
2021-02-01,ORD000554,Starter Motor,Electrical system,Wholesale,0,125.81,0.0,Check
2021-03-01,ORD000555,Starter Motor,Electrical system,Wholesale,0,70.61,0.0,Check
2021-04-01,ORD000556,Starter Motor,Electrical system,Wholesale,0,111.41,0.0,Cash
2021-05-01,ORD000557,Starter Motor,Electrical system,Retail,0,87.5,0.0,Cash
2021-06-01,ORD000558,Starter Motor,Electrical system,Retail,0,114.0,0.0,Check
2021-07-01,ORD000559,Starter Motor,Electrical system,Wholesale,0,132.97,0.0,Cash
2021-08-05,ORD000560,Starter Motor,Electrical system,Wholesale,13,142.18,1848.34,Credit card
2021-09-07,ORD000561,Starter Motor,Electrical system,Wholesale,12,146.03,1752.36,Cash
2021-10-28,ORD000562,Starter Motor,Electrical system,Wholesale,27,93.36,2520.72,Transfer
2021-11-29,ORD000563,Starter Motor,Electrical system,Retail,15,79.84,1197.6,Cash
2021-12-01,ORD000564,Starter Motor,Electrical system,Retail,0,127.8,0.0,Cash
2022-01-19,ORD000565,Starter Motor,Electrical system,Wholesale,2,107.72,215.44,Cash
2022-02-01,ORD000566,Starter Motor,Electrical system,Wholesale,0,116.99,0.0,Cash
2022-03-31,ORD000567,Starter Motor,Electrical system,Wholesale,19,93.45,1775.55,Cash
2022-04-01,ORD000568,Starter Motor,Electrical system,Retail,0,120.47,0.0,Transfer
2022-05-01,ORD000569,Starter Motor,Electrical system,Retail,0,146.27,0.0,Cash
2022-06-01,ORD000570,Starter Motor,Electrical system,Wholesale,0,73.4,0.0,Transfer
2022-07-01,ORD000571,Starter Motor,Electrical system,Wholesale,0,87.81,0.0,Transfer
2022-08-25,ORD000572,Starter Motor,Electrical system,Retail,32,124.23,3975.36,Check
2022-09-01,ORD000573,Starter Motor,Electrical system,Wholesale,0,84.9,0.0,Check
2022-10-12,ORD000574,Starter Motor,Electrical system,Retail,14,144.05,2016.7,Credit card
2022-11-01,ORD000575,Starter Motor,Electrical system,Retail,0,83.07,0.0,Credit card
2022-12-27,ORD000576,Starter Motor,Electrical system,Retail,18,81.42,1465.56,Cash
2023-01-01,ORD000577,Starter Motor,Electrical system,Retail,0,76.89,0.0,Check
2023-02-24,ORD000578,Starter Motor,Electrical system,Retail,12,143.59,1723.08,Cash
2023-03-26,ORD000579,Starter Motor,Electrical system,Wholesale,31,74.66,2314.46,Cash
2023-04-05,ORD000580,Starter Motor,Electrical system,Retail,31,78.28,2426.68,Transfer
2023-05-01,ORD000581,Starter Motor,Electrical system,Wholesale,0,129.62,0.0,Cash
2023-06-02,ORD000582,Starter Motor,Electrical system,Wholesale,32,144.88,4636.16,Transfer
2023-07-01,ORD000583,Starter Motor,Electrical system,Retail,0,85.3,0.0,Check
2023-08-09,ORD000584,Starter Motor,Electrical system,Wholesale,1,122.73,122.73,Cash
2023-09-10,ORD000585,Starter Motor,Electrical system,Retail,10,78.98,789.8,Cash
2023-10-01,ORD000586,Starter Motor,Electrical system,Retail,0,112.04,0.0,Cash
2023-11-04,ORD000587,Starter Motor,Electrical system,Wholesale,22,142.59,3136.98,Transfer
2023-12-01,ORD000588,Starter Motor,Electrical system,Wholesale,0,99.59,0.0,Transfer
2024-01-01,ORD000589,Starter Motor,Electrical system,Retail,0,133.37,0.0,Cash
2024-02-07,ORD000590,Starter Motor,Electrical system,Retail,13,104.06,1352.78,Check
2024-03-01,ORD000591,Starter Motor,Electrical system,Wholesale,0,123.55,0.0,Check
2024-04-01,ORD000592,Starter Motor,Electrical system,Retail,0,78.37,0.0,Transfer
2024-05-01,ORD000593,Starter Motor,Electrical system,Wholesale,0,138.5,0.0,Credit card
2024-06-01,ORD000594,Starter Motor,Electrical system,Retail,0,102.98,0.0,Cash
2024-07-01,ORD000595,Starter Motor,Electrical system,Retail,0,77.02,0.0,Credit card
2024-08-30,ORD000596,Starter Motor,Electrical system,Retail,26,75.55,1964.3,Transfer
2024-09-15,ORD000597,Starter Motor,Electrical system,Wholesale,26,61.93,1610.18,Transfer
2024-10-01,ORD000598,Starter Motor,Electrical system,Retail,0,90.83,0.0,Cash
2024-11-01,ORD000599,Starter Motor,Electrical system,Retail,0,95.4,0.0,Credit card
2024-12-01,ORD000600,Starter Motor,Electrical system,Wholesale,0,123.85,0.0,Cash
2020-01-26,ORD000601,Wiper Blades,Windshield system,Wholesale,47,5.22,245.34,Cash
2020-02-19,ORD000602,Wiper Blades,Windshield system,Retail,41,8.48,347.68,Cash
2020-03-12,ORD000603,Wiper Blades,Windshield system,Retail,58,6.48,375.84,Credit card
2020-04-16,ORD000604,Wiper Blades,Windshield system,Wholesale,46,11.98,551.08,Check
2020-05-09,ORD000605,Wiper Blades,Windshield system,Wholesale,56,11.01,616.56,Cash
2020-06-17,ORD000606,Wiper Blades,Windshield system,Wholesale,53,8.01,424.53,Cash
2020-07-30,ORD000607,Wiper Blades,Windshield system,Retail,44,8.41,370.04,Credit card
2020-08-16,ORD000608,Wiper Blades,Windshield system,Wholesale,48,6.18,296.64,Credit card
2020-09-03,ORD000609,Wiper Blades,Windshield system,Wholesale,47,6.12,287.64,Check
2020-10-27,ORD000610,Wiper Blades,Windshield system,Retail,49,7.89,386.61,Cash
2020-11-26,ORD000611,Wiper Blades,Windshield system,Wholesale,46,6.51,299.46,Transfer
2020-12-16,ORD000612,Wiper Blades,Windshield system,Wholesale,55,10.97,603.35,Cash
2021-01-17,ORD000613,Wiper Blades,Windshield system,Wholesale,56,5.65,316.4,Cash
2021-02-25,ORD000614,Wiper Blades,Windshield system,Retail,61,10.97,669.17,Credit card
2021-03-13,ORD000615,Wiper Blades,Windshield system,Wholesale,68,8.36,568.48,Credit card
2021-04-15,ORD000616,Wiper Blades,Windshield system,Wholesale,82,8.93,732.26,Cash
2021-05-27,ORD000617,Wiper Blades,Windshield system,Wholesale,48,5.95,285.6,Check
2021-06-21,ORD000618,Wiper Blades,Windshield system,Retail,57,9.72,554.04,Check
