reportDate,productName,category,quantity,unitPrice,otherExpenses,totalAmount,customerName,paymentMethod,status,orderNumber,notes
2023-09-07,Brake Pads,Braking system,0,1384.53,0.0,0.0,Retail Client,GCash,Completed,ORD934611,Automated migration
2023-09-07,ECU Module,Electrical system,0,20832.75,0.0,0.0,Retail Client,GCash,Completed,ORD934727,Automated migration
2023-09-07,ECU Module,Electrical system,1,23526.52,1483.02,23526.52,Wholesale Client,Cash,Completed,ORD934728,Automated migration
2023-09-07,ECU Module,Electrical system,6,17308.52,9596.86,103851.12,Wholesale Client,Maya,Completed,ORD934729,Automated migration
2023-09-07,Oil Filter,Engine system,0,187.76,0.0,0.0,Wholesale Client,Cash,Completed,ORD934803,Automated migration
2023-09-07,Oil Filter,Engine system,1,254.02,19.1,254.02,Retail Client,Cash,Completed,ORD934804,Automated migration
2023-09-07,Oil Filter,Engine system,1,243.39,15.2,243.39,Retail Client,GCash,Completed,ORD934805,Automated migration
2023-09-07,Shock Absorber,Suspension & traction,1,2760.14,120.12,2760.14,Wholesale Client,Check,Completed,ORD934903,Automated migration
2023-09-07,Shock Absorber,Suspension & traction,1,3240.15,236.03,3240.15,Retail Client,Bank Transfer,Completed,ORD934904,Automated migration
2023-09-07,Shock Absorber,Suspension & traction,0,2743.02,0.0,0.0,Wholesale Client,Maya,Completed,ORD934905,Automated migration
2023-09-07,Starter Motor,Electrical system,5,11035.8,4225.13,55179.0,Retail Client,Bank Transfer,Completed,ORD934968,Automated migration
2023-09-07,Starter Motor,Electrical system,1,11181.92,816.57,11181.92,Wholesale Client,Cash,Completed,ORD934969,Automated migration
2023-09-08,Air Filter,Engine system,1,287.37,15.08,287.37,Wholesale Client,Maya,Completed,ORD934495,Automated migration
2023-09-08,Air Filter,Engine system,1,323.5,26.33,323.5,Retail Client,Maya,Completed,ORD934496,Automated migration
2023-09-08,Air Filter,Engine system,1,347.44,15.98,347.44,Retail Client,Maya,Completed,ORD934497,Automated migration
2023-09-08,Battery,Electrical system,0,4600.66,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934578,Automated migration
2023-09-08,Brake Pads,Braking system,0,1065.08,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934612,Automated migration
2023-09-08,Brake Pads,Braking system,0,1185.4,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934613,Automated migration
2023-09-08,Catalytic Converter,Exhaust system,0,21401.32,0.0,0.0,Wholesale Client,Maya,Completed,ORD934696,Automated migration
2023-09-08,Catalytic Converter,Exhaust system,0,15309.91,0.0,0.0,Wholesale Client,Check,Completed,ORD934697,Automated migration
2023-09-08,Oil Filter,Engine system,1,244.24,12.29,244.24,Retail Client,Maya,Completed,ORD934806,Automated migration
2023-09-08,Oil Filter,Engine system,1,234.32,21.42,234.32,Retail Client,GCash,Completed,ORD934807,Automated migration
2023-09-08,Oil Filter,Engine system,1,199.52,8.51,199.52,Wholesale Client,GCash,Completed,ORD934808,Automated migration
2023-09-08,Oil Filter,Engine system,1,159.38,12.4,159.38,Retail Client,GCash,Completed,ORD934809,Automated migration
2023-09-08,Oil Filter,Engine system,0,206.26,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934810,Automated migration
2023-09-08,Oil Filter,Engine system,1,163.65,7.25,163.65,Retail Client,GCash,Completed,ORD934811,Automated migration
2023-09-08,Wheel Bearing,Drivetrain,1,1853.52,113.13,1853.52,Wholesale Client,GCash,Completed,ORD934990,Automated migration
2023-09-08,Wheel Bearing,Drivetrain,1,1822.73,81.22,1822.73,Retail Client,Cash,Completed,ORD934991,Automated migration
2023-09-08,Wheel Bearing,Drivetrain,1,2569.7,230.62,2569.7,Retail Client,GCash,Completed,ORD934992,Automated migration
2023-09-09,Air Filter,Engine system,1,294.7,27.18,294.7,Retail Client,Cash,Completed,ORD934498,Automated migration
2023-09-09,Alternator,Electrical system,0,8960.56,0.0,0.0,Retail Client,GCash,Completed,ORD934554,Automated migration
2023-09-09,Battery,Electrical system,0,6755.69,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934579,Automated migration
2023-09-09,Brake Pads,Braking system,0,987.94,0.0,0.0,Retail Client,Maya,Completed,ORD934614,Automated migration
2023-09-09,Brake Pads,Braking system,0,1528.97,0.0,0.0,Retail Client,Maya,Completed,ORD934615,Automated migration
2023-09-09,Brake Pads,Braking system,1,1112.92,80.2,1112.92,Retail Client,Cash,Completed,ORD934616,Automated migration
2023-09-09,Brake Pads,Braking system,1,1540.9,96.24,1540.9,Wholesale Client,Cash,Completed,ORD934617,Automated migration
2023-09-09,Catalytic Converter,Exhaust system,0,20522.05,0.0,0.0,Wholesale Client,Check,Completed,ORD934698,Automated migration
2023-09-09,ECU Module,Electrical system,6,17825.96,4715.88,106955.76,Wholesale Client,Check,Completed,ORD934730,Automated migration
2023-09-09,ECU Module,Electrical system,9,16891.91,13608.23,152027.19,Retail Client,GCash,Completed,ORD934731,Automated migration
2023-09-09,Oil Filter,Engine system,1,227.77,20.13,227.77,Wholesale Client,Cash,Completed,ORD934812,Automated migration
2023-09-09,Oil Filter,Engine system,1,140.05,9.34,140.05,Retail Client,Cash,Completed,ORD934813,Automated migration
2023-09-09,Oil Filter,Engine system,1,226.06,16.66,226.06,Wholesale Client,Bank Transfer,Completed,ORD934814,Automated migration
2023-09-09,Oil Filter,Engine system,1,240.52,18.72,240.52,Wholesale Client,Cash,Completed,ORD934815,Automated migration
2023-09-09,Wheel Bearing,Drivetrain,0,2385.08,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934993,Automated migration
2023-09-09,Wheel Bearing,Drivetrain,1,2622.78,131.7,2622.78,Wholesale Client,GCash,Completed,ORD934994,Automated migration
2023-09-09,Wheel Bearing,Drivetrain,2,2075.67,166.39,4151.34,Retail Client,Bank Transfer,Completed,ORD934995,Automated migration
2023-09-09,Wheel Bearing,Drivetrain,1,1628.34,153.64,1628.34,Wholesale Client,Check,Completed,ORD934996,Automated migration
2023-09-10,Air Filter,Engine system,1,328.44,19.24,328.44,Wholesale Client,Cash,Completed,ORD934499,Automated migration
2023-09-10,Air Filter,Engine system,1,267.13,12.91,267.13,Wholesale Client,Bank Transfer,Completed,ORD934500,Automated migration
2023-09-10,Alternator,Electrical system,0,6971.85,0.0,0.0,Retail Client,Maya,Completed,ORD934555,Automated migration
2023-09-10,Brake Pads,Braking system,1,1405.75,100.91,1405.75,Wholesale Client,Cash,Completed,ORD934618,Automated migration
2023-09-10,Brake Pads,Braking system,0,1372.47,0.0,0.0,Retail Client,Cash,Completed,ORD934619,Automated migration
2023-09-10,Brake Pads,Braking system,0,1534.09,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934620,Automated migration
2023-09-10,Brake Pads,Braking system,0,1162.02,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934621,Automated migration
2023-09-10,Brake Pads,Braking system,0,971.65,0.0,0.0,Retail Client,Maya,Completed,ORD934622,Automated migration
2023-09-10,Brake Pads,Braking system,0,1512.57,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934623,Automated migration
2023-09-10,Brake Pads,Braking system,1,1144.86,61.53,1144.86,Wholesale Client,Bank Transfer,Completed,ORD934624,Automated migration
2023-09-10,ECU Module,Electrical system,4,23611.94,4837.13,94447.76,Retail Client,Cash,Completed,ORD934732,Automated migration
2023-09-10,Oil Filter,Engine system,0,191.22,0.0,0.0,Wholesale Client,Maya,Completed,ORD934816,Automated migration
2023-09-10,Oil Filter,Engine system,0,242.73,0.0,0.0,Wholesale Client,GCash,Completed,ORD934817,Automated migration
2023-09-10,Oil Filter,Engine system,0,221.77,0.0,0.0,Retail Client,Cash,Completed,ORD934818,Automated migration
2023-09-10,Shock Absorber,Suspension & traction,1,2548.86,154.96,2548.86,Retail Client,Check,Completed,ORD934906,Automated migration
2023-09-10,Wheel Bearing,Drivetrain,1,2518.01,149.94,2518.01,Wholesale Client,Check,Completed,ORD934997,Automated migration
2023-09-10,Wheel Bearing,Drivetrain,1,2659.11,226.1,2659.11,Retail Client,Cash,Completed,ORD934998,Automated migration
2023-09-10,Wheel Bearing,Drivetrain,0,2601.04,0.0,0.0,Retail Client,Check,Completed,ORD934999,Automated migration
2023-09-11,Air Filter,Engine system,1,333.79,17.64,333.79,Wholesale Client,Cash,Completed,ORD934501,Automated migration
2023-09-11,Air Filter,Engine system,0,341.19,0.0,0.0,Wholesale Client,Maya,Completed,ORD934502,Automated migration
2023-09-11,Air Filter,Engine system,0,323.94,0.0,0.0,Retail Client,Check,Completed,ORD934503,Automated migration
2023-09-11,Battery,Electrical system,0,5033.9,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934580,Automated migration
2023-09-11,Brake Pads,Braking system,1,1132.55,64.89,1132.55,Retail Client,Check,Completed,ORD934625,Automated migration
2023-09-11,Brake Pads,Braking system,1,1414.33,124.29,1414.33,Retail Client,Maya,Completed,ORD934626,Automated migration
2023-09-11,Catalytic Converter,Exhaust system,0,21976.38,0.0,0.0,Wholesale Client,GCash,Completed,ORD934699,Automated migration
2023-09-11,ECU Module,Electrical system,5,25858.38,7755.33,129291.9,Wholesale Client,Check,Completed,ORD934733,Automated migration
2023-09-11,ECU Module,Electrical system,0,26245.65,0.0,0.0,Wholesale Client,Check,Completed,ORD934734,Automated migration
2023-09-11,Oil Filter,Engine system,1,141.14,6.17,141.14,Wholesale Client,Check,Completed,ORD934819,Automated migration
2023-09-11,Oil Filter,Engine system,0,173.42,0.0,0.0,Retail Client,Check,Completed,ORD934820,Automated migration
2023-09-11,Oil Filter,Engine system,0,214.77,0.0,0.0,Retail Client,Maya,Completed,ORD934821,Automated migration
2023-09-11,Oil Filter,Engine system,1,254.17,10.65,254.17,Wholesale Client,Bank Transfer,Completed,ORD934822,Automated migration
2023-09-11,Oil Filter,Engine system,1,218.55,11.02,218.55,Wholesale Client,Bank Transfer,Completed,ORD934823,Automated migration
2023-09-11,Shock Absorber,Suspension & traction,1,2808.83,228.09,2808.83,Retail Client,GCash,Completed,ORD934907,Automated migration
2023-09-11,Shock Absorber,Suspension & traction,1,3502.87,216.21,3502.87,Wholesale Client,Maya,Completed,ORD934908,Automated migration
2023-09-11,Shock Absorber,Suspension & traction,1,3081.55,206.7,3081.55,Retail Client,Maya,Completed,ORD934909,Automated migration
2023-09-11,Wheel Bearing,Drivetrain,2,2083.94,264.44,4167.88,Wholesale Client,Check,Completed,ORD935000,Automated migration
2023-09-11,Wheel Bearing,Drivetrain,1,2424.21,193.4,2424.21,Wholesale Client,GCash,Completed,ORD935001,Automated migration
2023-09-12,Air Filter,Engine system,1,294.01,21.61,294.01,Wholesale Client,GCash,Completed,ORD934504,Automated migration
2023-09-12,Brake Pads,Braking system,1,1468.12,101.74,1468.12,Retail Client,GCash,Completed,ORD934627,Automated migration
2023-09-12,Brake Pads,Braking system,1,1107.3,60.2,1107.3,Retail Client,Check,Completed,ORD934628,Automated migration
2023-09-12,Brake Pads,Braking system,0,1329.44,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934629,Automated migration
2023-09-12,Catalytic Converter,Exhaust system,0,15327.98,0.0,0.0,Retail Client,Cash,Completed,ORD934700,Automated migration
2023-09-12,ECU Module,Electrical system,0,27382.68,0.0,0.0,Wholesale Client,Maya,Completed,ORD934735,Automated migration
2023-09-12,Oil Filter,Engine system,1,240.56,21.09,240.56,Retail Client,GCash,Completed,ORD934824,Automated migration
2023-09-12,Oil Filter,Engine system,1,201.7,13.42,201.7,Retail Client,Bank Transfer,Completed,ORD934825,Automated migration
2023-09-12,Oil Filter,Engine system,1,182.82,11.67,182.82,Retail Client,Maya,Completed,ORD934826,Automated migration
2023-09-12,Shock Absorber,Suspension & traction,1,3823.44,137.23,3823.44,Wholesale Client,Bank Transfer,Completed,ORD934910,Automated migration
2023-09-12,Shock Absorber,Suspension & traction,1,2823.33,101.72,2823.33,Retail Client,Maya,Completed,ORD934911,Automated migration
2023-09-12,Starter Motor,Electrical system,0,9929.84,0.0,0.0,Wholesale Client,Check,Completed,ORD934970,Automated migration
2023-09-12,Wheel Bearing,Drivetrain,1,2385.35,206.05,2385.35,Wholesale Client,Maya,Completed,ORD935002,Automated migration
2023-09-13,Air Filter,Engine system,1,341.37,17.23,341.37,Wholesale Client,Bank Transfer,Completed,ORD934505,Automated migration
2023-09-13,ECU Module,Electrical system,0,16515.05,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934736,Automated migration
2023-09-13,ECU Module,Electrical system,0,22819.56,0.0,0.0,Wholesale Client,Cash,Completed,ORD934737,Automated migration
2023-09-13,ECU Module,Electrical system,0,23555.45,0.0,0.0,Retail Client,Check,Completed,ORD934738,Automated migration
2023-09-13,ECU Module,Electrical system,1,19106.13,1122.37,19106.13,Wholesale Client,GCash,Completed,ORD934739,Automated migration
2023-09-13,ECU Module,Electrical system,0,15442.23,0.0,0.0,Retail Client,GCash,Completed,ORD934740,Automated migration
2023-09-13,Oil Filter,Engine system,0,213.87,0.0,0.0,Wholesale Client,Maya,Completed,ORD934827,Automated migration
2023-09-13,Oil Filter,Engine system,0,155.96,0.0,0.0,Wholesale Client,Maya,Completed,ORD934828,Automated migration
2023-09-13,Oil Filter,Engine system,0,201.37,0.0,0.0,Wholesale Client,GCash,Completed,ORD934829,Automated migration
2023-09-13,Oil Filter,Engine system,1,188.6,16.99,188.6,Retail Client,Bank Transfer,Completed,ORD934830,Automated migration
2023-09-13,Oil Filter,Engine system,0,229.62,0.0,0.0,Wholesale Client,Maya,Completed,ORD934831,Automated migration
2023-09-13,Shock Absorber,Suspension & traction,1,2963.79,247.72,2963.79,Wholesale Client,GCash,Completed,ORD934912,Automated migration
2023-09-13,Shock Absorber,Suspension & traction,0,3309.25,0.0,0.0,Wholesale Client,Check,Completed,ORD934913,Automated migration
2023-09-13,Starter Motor,Electrical system,0,7386.53,0.0,0.0,Wholesale Client,Check,Completed,ORD934971,Automated migration
2023-09-14,Alternator,Electrical system,0,7379.33,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934556,Automated migration
2023-09-14,Alternator,Electrical system,0,10689.06,0.0,0.0,Wholesale Client,Cash,Completed,ORD934557,Automated migration
2023-09-14,Brake Pads,Braking system,1,1120.47,96.2,1120.47,Retail Client,Maya,Completed,ORD934630,Automated migration
2023-09-14,Brake Pads,Braking system,0,1461.45,0.0,0.0,Retail Client,GCash,Completed,ORD934631,Automated migration
2023-09-14,Brake Pads,Braking system,0,1308.3,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934632,Automated migration
2023-09-14,Brake Pads,Braking system,1,1558.42,58.51,1558.42,Retail Client,Maya,Completed,ORD934633,Automated migration
2023-09-14,Brake Pads,Braking system,0,1484.21,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934634,Automated migration
2023-09-14,Brake Pads,Braking system,0,1533.23,0.0,0.0,Retail Client,Check,Completed,ORD934635,Automated migration
2023-09-14,ECU Module,Electrical system,1,21491.91,1145.14,21491.91,Retail Client,Maya,Completed,ORD934741,Automated migration
2023-09-14,Oil Filter,Engine system,1,236.34,14.34,236.34,Wholesale Client,Check,Completed,ORD934832,Automated migration
2023-09-14,Oil Filter,Engine system,1,191.75,10.29,191.75,Wholesale Client,Cash,Completed,ORD934833,Automated migration
2023-09-14,Oil Filter,Engine system,1,148.65,8.6,148.65,Retail Client,Bank Transfer,Completed,ORD934834,Automated migration
2023-09-14,Shock Absorber,Suspension & traction,1,3237.43,281.85,3237.43,Retail Client,Cash,Completed,ORD934914,Automated migration
2023-09-14,Wheel Bearing,Drivetrain,0,2540.03,0.0,0.0,Wholesale Client,GCash,Completed,ORD935003,Automated migration
2023-09-14,Wheel Bearing,Drivetrain,2,2889.49,321.96,5778.98,Wholesale Client,Cash,Completed,ORD935004,Automated migration
2023-09-15,Air Filter,Engine system,1,305.65,24.19,305.65,Retail Client,Cash,Completed,ORD934506,Automated migration
2023-09-15,Air Filter,Engine system,1,232.68,14.98,232.68,Retail Client,Check,Completed,ORD934507,Automated migration
2023-09-15,Air Filter,Engine system,0,325.51,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934508,Automated migration
2023-09-15,Air Filter,Engine system,3,339.98,79.93,1019.94,Retail Client,GCash,Completed,ORD934509,Automated migration
2023-09-15,Air Filter,Engine system,3,336.8,95.45,1010.4,Retail Client,Maya,Completed,ORD934510,Automated migration
2023-09-15,Alternator,Electrical system,0,11613.73,0.0,0.0,Retail Client,Cash,Completed,ORD934558,Automated migration
2023-09-15,Brake Pads,Braking system,0,1276.77,0.0,0.0,Retail Client,Check,Completed,ORD934636,Automated migration
2023-09-15,Brake Pads,Braking system,0,1511.07,0.0,0.0,Wholesale Client,Check,Completed,ORD934637,Automated migration
2023-09-15,Brake Pads,Braking system,1,1496.59,84.97,1496.59,Wholesale Client,Maya,Completed,ORD934638,Automated migration
2023-09-15,Brake Pads,Braking system,0,1111.32,0.0,0.0,Retail Client,Maya,Completed,ORD934639,Automated migration
2023-09-15,ECU Module,Electrical system,0,26242.06,0.0,0.0,Wholesale Client,Cash,Completed,ORD934742,Automated migration
2023-09-15,Oil Filter,Engine system,1,182.46,13.78,182.46,Retail Client,Check,Completed,ORD934835,Automated migration
2023-09-15,Oil Filter,Engine system,0,239.88,0.0,0.0,Wholesale Client,Check,Completed,ORD934836,Automated migration
2023-09-15,Shock Absorber,Suspension & traction,1,4040.52,276.34,4040.52,Retail Client,GCash,Completed,ORD934915,Automated migration
2023-09-15,Shock Absorber,Suspension & traction,1,3600.29,224.01,3600.29,Retail Client,GCash,Completed,ORD934916,Automated migration
2023-09-15,Starter Motor,Electrical system,0,7244.32,0.0,0.0,Wholesale Client,Maya,Completed,ORD934972,Automated migration
2023-09-15,Starter Motor,Electrical system,1,8406.72,721.87,8406.72,Retail Client,Check,Completed,ORD934973,Automated migration
2023-09-15,Wheel Bearing,Drivetrain,1,2610.84,111.07,2610.84,Wholesale Client,Check,Completed,ORD935005,Automated migration
2023-09-15,Wheel Bearing,Drivetrain,1,1657.11,65.92,1657.11,Retail Client,Maya,Completed,ORD935006,Automated migration
2023-09-15,Wheel Bearing,Drivetrain,1,2124.29,156.19,2124.29,Wholesale Client,GCash,Completed,ORD935007,Automated migration
2023-09-15,Wheel Bearing,Drivetrain,0,2718.55,0.0,0.0,Retail Client,Cash,Completed,ORD935008,Automated migration
2023-09-16,Air Filter,Engine system,1,228.2,9.37,228.2,Retail Client,Check,Completed,ORD934511,Automated migration
2023-09-16,Battery,Electrical system,0,7347.53,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934581,Automated migration
2023-09-16,Brake Pads,Braking system,0,1135.86,0.0,0.0,Retail Client,Maya,Completed,ORD934640,Automated migration
2023-09-16,Brake Pads,Braking system,1,1469.21,100.28,1469.21,Wholesale Client,GCash,Completed,ORD934641,Automated migration
2023-09-16,Brake Pads,Braking system,0,1469.08,0.0,0.0,Wholesale Client,Maya,Completed,ORD934642,Automated migration
2023-09-16,Catalytic Converter,Exhaust system,0,15426.0,0.0,0.0,Wholesale Client,Cash,Completed,ORD934701,Automated migration
2023-09-16,Catalytic Converter,Exhaust system,0,23082.52,0.0,0.0,Retail Client,Cash,Completed,ORD934702,Automated migration
2023-09-16,Oil Filter,Engine system,1,221.88,19.0,221.88,Wholesale Client,GCash,Completed,ORD934837,Automated migration
2023-09-16,Oil Filter,Engine system,1,245.62,16.89,245.62,Wholesale Client,Check,Completed,ORD934838,Automated migration
2023-09-16,Oil Filter,Engine system,1,231.07,13.2,231.07,Retail Client,Cash,Completed,ORD934839,Automated migration
2023-09-16,Oil Filter,Engine system,0,149.15,0.0,0.0,Retail Client,Check,Completed,ORD934840,Automated migration
2023-09-16,Oil Filter,Engine system,0,238.79,0.0,0.0,Wholesale Client,Cash,Completed,ORD934841,Automated migration
2023-09-16,Shock Absorber,Suspension & traction,1,3673.37,327.36,3673.37,Wholesale Client,GCash,Completed,ORD934917,Automated migration
2023-09-16,Shock Absorber,Suspension & traction,1,2682.91,119.9,2682.91,Retail Client,Check,Completed,ORD934918,Automated migration
2023-09-16,Shock Absorber,Suspension & traction,1,3784.0,323.84,3784.0,Retail Client,Maya,Completed,ORD934919,Automated migration
2023-09-16,Wheel Bearing,Drivetrain,0,2307.54,0.0,0.0,Retail Client,Cash,Completed,ORD935009,Automated migration
2023-09-17,Air Filter,Engine system,1,346.78,29.81,346.78,Retail Client,Bank Transfer,Completed,ORD934512,Automated migration
2023-09-17,Alternator,Electrical system,0,8872.4,0.0,0.0,Wholesale Client,Cash,Completed,ORD934559,Automated migration
2023-09-17,Alternator,Electrical system,0,12170.53,0.0,0.0,Retail Client,Cash,Completed,ORD934560,Automated migration
2023-09-17,Brake Pads,Braking system,0,1303.54,0.0,0.0,Retail Client,Check,Completed,ORD934643,Automated migration
2023-09-17,Brake Pads,Braking system,1,1188.99,101.61,1188.99,Wholesale Client,Bank Transfer,Completed,ORD934644,Automated migration
2023-09-17,Brake Pads,Braking system,0,1214.92,0.0,0.0,Wholesale Client,Cash,Completed,ORD934645,Automated migration
2023-09-17,ECU Module,Electrical system,1,24641.7,1257.73,24641.7,Retail Client,Bank Transfer,Completed,ORD934743,Automated migration
2023-09-17,ECU Module,Electrical system,1,18735.68,1678.47,18735.68,Retail Client,GCash,Completed,ORD934744,Automated migration
2023-09-17,ECU Module,Electrical system,0,27175.2,0.0,0.0,Retail Client,Check,Completed,ORD934745,Automated migration
2023-09-17,ECU Module,Electrical system,7,23958.64,15759.09,167710.48,Retail Client,Maya,Completed,ORD934746,Automated migration
2023-09-17,ECU Module,Electrical system,9,23847.28,17228.36,214625.52,Retail Client,GCash,Completed,ORD934747,Automated migration
2023-09-17,ECU Module,Electrical system,0,21211.74,0.0,0.0,Retail Client,Cash,Completed,ORD934748,Automated migration
2023-09-17,Oil Filter,Engine system,1,155.71,13.28,155.71,Retail Client,Check,Completed,ORD934842,Automated migration
2023-09-17,Oil Filter,Engine system,1,221.0,14.17,221.0,Wholesale Client,Bank Transfer,Completed,ORD934843,Automated migration
2023-09-17,Oil Filter,Engine system,1,212.36,16.29,212.36,Retail Client,Check,Completed,ORD934844,Automated migration
2023-09-17,Shock Absorber,Suspension & traction,1,2667.83,180.39,2667.83,Wholesale Client,Check,Completed,ORD934920,Automated migration
2023-09-17,Wheel Bearing,Drivetrain,4,2550.89,725.43,10203.56,Wholesale Client,Cash,Completed,ORD935010,Automated migration
2023-09-18,Air Filter,Engine system,1,267.77,9.93,267.77,Wholesale Client,Maya,Completed,ORD934513,Automated migration
2023-09-18,Air Filter,Engine system,1,233.71,8.33,233.71,Wholesale Client,Bank Transfer,Completed,ORD934514,Automated migration
2023-09-18,Air Filter,Engine system,0,293.92,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934515,Automated migration
2023-09-18,Brake Pads,Braking system,1,1296.7,59.68,1296.7,Retail Client,GCash,Completed,ORD934646,Automated migration
2023-09-18,Brake Pads,Braking system,0,1081.27,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934647,Automated migration
2023-09-18,Brake Pads,Braking system,0,1317.96,0.0,0.0,Wholesale Client,Check,Completed,ORD934648,Automated migration
2023-09-18,Brake Pads,Braking system,0,1582.65,0.0,0.0,Wholesale Client,Check,Completed,ORD934649,Automated migration
2023-09-18,Brake Pads,Braking system,0,1162.22,0.0,0.0,Wholesale Client,GCash,Completed,ORD934650,Automated migration
2023-09-18,Brake Pads,Braking system,1,1421.86,87.55,1421.86,Retail Client,Bank Transfer,Completed,ORD934651,Automated migration
2023-09-18,Catalytic Converter,Exhaust system,0,22395.38,0.0,0.0,Wholesale Client,Check,Completed,ORD934703,Automated migration
2023-09-18,Catalytic Converter,Exhaust system,0,13413.44,0.0,0.0,Wholesale Client,Check,Completed,ORD934704,Automated migration
2023-09-18,ECU Module,Electrical system,9,20739.18,17618.26,186652.62,Retail Client,Cash,Completed,ORD934749,Automated migration
2023-09-18,ECU Module,Electrical system,1,24498.45,1322.94,24498.45,Retail Client,Maya,Completed,ORD934750,Automated migration
2023-09-18,ECU Module,Electrical system,1,25892.98,2071.67,25892.98,Wholesale Client,Check,Completed,ORD934751,Automated migration
2023-09-18,Oil Filter,Engine system,0,175.12,0.0,0.0,Wholesale Client,Bank Transfer,Completed,ORD934845,Automated migration
2023-09-19,Air Filter,Engine system,0,250.43,0.0,0.0,Retail Client,Maya,Completed,ORD934516,Automated migration
2023-09-19,Air Filter,Engine system,1,275.54,14.89,275.54,Wholesale Client,Check,Completed,ORD934517,Automated migration
2023-09-19,Air Filter,Engine system,1,336.45,28.47,336.45,Wholesale Client,Bank Transfer,Completed,ORD934518,Automated migration
2023-09-19,Air Filter,Engine system,1,225.51,19.48,225.51,Wholesale Client,Cash,Completed,ORD934519,Automated migration
2023-09-19,Air Filter,Engine system,1,301.81,25.51,301.81,Wholesale Client,Cash,Completed,ORD934520,Automated migration
2023-09-19,Battery,Electrical system,0,7240.77,0.0,0.0,Retail Client,GCash,Completed,ORD934582,Automated migration
2023-09-19,Battery,Electrical system,0,6321.39,0.0,0.0,Retail Client,Check,Completed,ORD934583,Automated migration
2023-09-19,Brake Pads,Braking system,0,1065.34,0.0,0.0,Wholesale Client,Maya,Completed,ORD934652,Automated migration
2023-09-19,Brake Pads,Braking system,1,1346.51,71.38,1346.51,Retail Client,Maya,Completed,ORD934653,Automated migration
2023-09-19,Brake Pads,Braking system,0,1079.38,0.0,0.0,Retail Client,Check,Completed,ORD934654,Automated migration
2023-09-19,Brake Pads,Braking system,0,1068.14,0.0,0.0,Retail Client,Bank Transfer,Completed,ORD934655,Automated migration
2023-09-19,Brake Pads,Braking system,0,1438.32,0.0,0.0,Retail Client,GCash,Completed,ORD934656,Automated migration
2023-09-19,ECU Module,Electrical system,2,26536.88,2022.9,53073.76,Wholesale Client,GCash,Completed,ORD934752,Automated migration
2023-09-19,Oil Filter,Engine system,1,240.39,11.98,240.39,Retail Client,Check,Completed,ORD934846,Automated migration
2023-09-19,Oil Filter,Engine system,1,202.57,18.72,202.57,Retail Client,Bank Transfer,Completed,ORD934847,Automated migration
2023-09-19,Oil Filter,Engine system,0,161.34,0.0,0.0,Retail Client,GCash,Completed,ORD934848,Automated migration
2023-09-19,Oil Filter,Engine system,1,165.03,8.14,165.03,Wholesale Client,Check,Completed,ORD934849,Automated migration
2023-09-19,Oil Filter,Engine system,1,167.55,7.2,167.55,Wholesale Client,Bank Transfer,Completed,ORD934850,Automated migration
2023-09-19,Shock Absorber,Suspension & traction,1,4169.54,383.68,4169.54,Retail Client,GCash,Completed,ORD934921,Automated migration
2023-09-19,Shock Absorber,Suspension & traction,1,3596.35,290.87,3596.35,Retail Client,GCash,Completed,ORD934922,Automated migration
2023-09-19,Shock Absorber,Suspension & traction,0,3734.86,0.0,0.0,Retail Client,GCash,Completed,ORD934923,Automated migration
2023-09-19,Shock Absorber,Suspension & traction,1,3908.27,322.27,3908.27,Wholesale Client,Maya,Completed,ORD934924,Automated migration
2023-09-19,Shock Absorber,Suspension & traction,1,4066.86,375.31,4066.86,Wholesale Client,Bank Transfer,Completed,ORD934925,Automated migration
2023-09-19,Wheel Bearing,Drivetrain,1,1858.08,162.24,1858.08,Retail Client,GCash,Completed,ORD935011,Automated migration
2023-09-19,Wheel Bearing,Drivetrain,6,1659.63,420.75,9957.78,Wholesale Client,Check,Completed,ORD935012,Automated migration
2023-09-20,Battery,Electrical system,0,5872.83,0.0,0.0,Retail Client,GCash,Completed,ORD934584,Automated migration
2023-09-20,Brake Pads,Braking system,0,1036.42,0.0,0.0,Wholesale Client,Cash,Completed,ORD934657,Automated migration
2023-09-20,Brake Pads,Braking system,1,1266.27,78.79,1266.27,Wholesale Client,Maya,Completed,ORD934658,Automated migration
